wl,n,k
300.0,1.6796799999999998,0.885123
301.0,1.6796799999999998,0.885123
302.0,1.6796799999999998,0.885123
303.0,1.6854332903225804,0.8922938473118277
304.0,1.693536516129032,0.9023936322580643
305.0,1.7015713124470786,0.9123598094834884
306.0,1.7094967993226078,0.9221125613886534
307.0,1.7174182068390325,0.9318578694745617
308.0,1.7251663302752294,0.9412869770642199
309.0,1.7329144537114263,0.9507160846538781
310.0,1.740556247947455,0.9599488390804598
311.0,1.7481342446633827,0.9690637816091955
312.0,1.7557255636363636,0.9781247745454547
313.0,1.7633740484848484,0.9869542694949496
314.0,1.7710225333333334,0.9957837644444445
315.0,1.779543412887828,1.0044637708830548
316.0,1.788413739061257,1.0130838981702466
317.0,1.7974387671232874,1.0216207045009782
318.0,1.8070826027397258,1.0298242270058706
319.0,1.816726438356164,1.038027749510763
320.0,1.8267118066255776,1.045993659476117
321.0,1.8368851502311248,1.0538287904468413
322.0,1.8471333687002653,1.0616222015915122
323.0,1.8588347707464952,1.0686059075407353
324.0,1.870536172792725,1.0755896134899585
325.0,1.8824033991800229,1.0823093663809171
326.0,1.8945092508386139,1.0886492843831534
327.0,1.9066151024972051,1.0949892023853898
328.0,1.9193280784745144,1.1006895746241292
329.0,1.9322690392372572,1.1061497873120647
330.0,1.9452099999999999,1.11161
331.0,1.9590578182473852,1.115699433826181
332.0,1.9729056364947706,1.119788867652362
333.0,1.9867944397163115,1.1236970070921983
334.0,2.000822808510638,1.1269877872340424
335.0,2.014851177304964,1.1302785673758864
336.0,2.029172150575113,1.132844259323806
337.0,2.043919449285465,1.1343534959916346
338.0,2.0586667479958174,1.1358627326594632
339.0,2.0734291943777854,1.1366300857044909
340.0,2.0882046486115873,1.1367603565306823
341.0,2.1029801028453887,1.1368906273568735
342.0,2.117697342539575,1.1364338295722467
343.0,2.1323790535533846,1.135618740316605
344.0,2.147060764567194,1.1348036510609634
345.0,2.1615937748344365,1.1323804900662253
346.0,2.1760474172185424,1.129099033112583
347.0,2.1905010596026484,1.1258175761589406
348.0,2.2045742485361086,1.12200716330514
349.0,2.2184259076122315,1.1178887508132727
350.0,2.2322775666883543,1.1137703383214053
351.0,2.2457508341323114,1.1088791275167782
352.0,2.2589243720038357,1.1033757718120802
353.0,2.27209790987536,1.0978724161073823
354.0,2.284730028248588,1.0917124576271184
355.0,2.2966415160075333,1.0846785593220336
356.0,2.308553003766479,1.077644661016949
