wl,n,k
300.0,2.33058,0.106278
301.0,2.33058,0.106278
302.0,2.33058,0.106278
303.0,2.3266772903225807,0.10321211311827964
304.0,2.3211805161290324,0.09889396258064521
305.0,2.315725042337003,0.0947466124470788
306.0,2.310335541913633,0.09087209932260805
307.0,2.30494857381151,0.08700712460383664
308.0,2.299669174311927,0.08354732477064226
309.0,2.2943897748123434,0.08008752493744789
310.0,2.289200332512315,0.07685914248768472
311.0,2.2840648645320196,0.07376961046798025
312.0,2.278963018181818,0.0707502483636363
313.0,2.2740054424242424,0.0680319857373737
314.0,2.269047866666667,0.06531372311111111
315.0,2.2641849642004774,0.06279833198090694
316.0,2.259359984089101,0.06036420310262532
317.0,2.25457084148728,0.057992344227005894
318.0,2.249925048923679,0.05586956536203526
319.0,2.2452792563600785,0.053746786497064616
320.0,2.240752842835131,0.051786284745762724
321.0,2.2362921340523885,0.04991509830508472
322.0,2.231839071618037,0.04805520769230764
323.0,2.227534410761652,0.0464145483516483
324.0,2.223229749905267,0.04477388901098897
325.0,2.218998348863213,0.04322386198285498
326.0,2.2148723704808053,0.04180425706298915
327.0,2.210746392098397,0.040384652143123326
328.0,2.206756787678768,0.03910454554455443
329.0,2.202818393839384,0.03787682277227721
330.0,2.19888,0.0366491
331.0,2.195097093400649,0.035589994338261814
332.0,2.191314186801298,0.03453088867652364
333.0,2.1875729609929078,0.03350999290780144
334.0,2.183973670212766,0.032619212765957466
335.0,2.1803743794326245,0.03172843262411349
336.0,2.176848340885326,0.030896432450331135
337.0,2.1734290310212616,0.030150074834437088
338.0,2.1700097211571974,0.02940371721854304
339.0,2.166681546109016,0.028726767535138836
340.0,2.163431631813507,0.02810942094617758
341.0,2.160181717517998,0.027492074357216324
342.0,2.15704663186258,0.026947349006399467
343.0,2.1539816268103738,0.026446944829909065
344.0,2.1509166217581677,0.025946540653418664
345.0,2.147993311258278,0.02549378874172186
346.0,2.1451456291390727,0.025066470860927167
347.0,2.1422979470198675,0.024639152980132473
348.0,2.1395497267404036,0.02422722908262851
349.0,2.1368594209499023,0.023824268770331815
350.0,2.134169115159401,0.023421308458035122
351.0,2.1315569127516776,0.023031787727708516
352.0,2.1290065771812077,0.022652912687759652
353.0,2.126456241610738,0.022274037647810788
354.0,2.1239577966101693,0.021905449435028236
355.0,2.121528418079096,0.02155055301318266
356.0,2.1190990395480225,0.021195656591337084
357.0,2.1166942738205363,0.020845827659574455
358.0,2.114366182547024,0.02051178510638297
359.0,2.112038091273512,0.020177742553191484
360.0,2.1097099999999998,0.019843700000000002
361.0,2.1074817226763547,0.01953083290947624
362.0,2.1052534453527096,0.01921796581895248
363.0,2.1030251680290646,0.018905098728428715
364.0,2.1008602764565993,0.018606400564803813
365.0,2.0987229399524376,0.01831386192033294
366.0,2.096585603448276,0.018021323275862065
367.0,2.094473782837128,0.01773481453590192
368.0,2.09241307063631,0.017460383712784588
369.0,2.090352358435493,0.017185952889667254
370.0,2.088291646234676,0.01691152206654992
371.0,2.0863026231386024,0.016653769558991983
372.0,2.084320950744559,0.01639772717640321
373.0,2.0823392783505152,0.01614168479381443
374.0,2.0803856913996626,0.015892512282181
375.0,2.078471694772344,0.015653023805508714
376.0,2.076557698145025,0.015413535328836428
377.0,2.0746437015177066,0.015174046852164143
378.0,2.0727864644236074,0.01494840490899063
379.0,2.070938698290127,0.014725073414230561
380.0,2.0690909321566466,0.014501741919470493
381.0,2.0672582364078984,0.014282025480119018
382.0,2.0654757100351637,0.014074343575872332
383.0,2.063693183662429,0.013866661671625645
384.0,2.0619106572896944,0.013658979767378959
385.0,2.0601562324223934,0.013458559511806849
386.0,2.058426330591669,0.013264476200583714
387.0,2.0566964287609446,0.013070392889360577
388.0,2.05496652693022,0.012876309578137441
389.0,2.0532803563995836,0.012692884573361086
390.0,2.0516076196670134,0.012512733688865768
391.0,2.0499348829344433,0.01233258280437045
392.0,2.048262146201873,0.012152431919875131
393.0,2.046638454475899,0.011984112777352717
394.0,2.045018969650599,0.011816808518235144
395.0,2.0433994848252994,0.011649504259117573
396.0,2.0417799999999997,0.0114822
397.0,2.040205,0.0113266
398.0,2.0386299999999995,0.011171
399.0,2.0370549999999996,0.0110154
400.0,2.0354799999999997,0.0108598
401.0,2.0339537873591373,0.010715875453209211
402.0,2.0324275747182754,0.010571950906418421
403.0,2.030901362077413,0.010428026359627633
404.0,2.029375149436551,0.010284101812836843
405.0,2.0278856734693878,0.010149658285714284
406.0,2.0263994789915967,0.01001606164705882
407.0,2.024913284513805,0.009882465008403356
408.0,2.023427090036014,0.009748868369747893
409.0,2.0219711333176575,0.009622747996708201
410.0,2.0205250952268985,0.009499079997648716
411.0,2.019079057136139,0.009375411998589229
412.0,2.0176330190453795,0.009251743999529743
413.0,2.0162075587286963,0.009132914375863659
414.0,2.0148026761860893,0.009018923127590972
415.0,2.013397793643482,0.008904931879318286
416.0,2.011992911100875,0.0087909406310456
417.0,2.01059303945885,0.00867830712063134
418.0,2.0092198714768883,0.008572909149943629
419.0,2.0078467034949266,0.008467511179255918
420.0,2.0064735355129653,0.008362113208568207
421.0,2.0051003675310035,0.008256715237880494
422.0,2.003752594391698,0.008157237822918965
423.0,2.002414550673438,0.008060028725988076
424.0,2.0010765069551777,0.007962819629057186
425.0,1.9997384632369175,0.007865610532126295
426.0,1.9984068654136962,0.007769941235688052
427.0,1.9971020479585222,0.007680669254698638
428.0,1.9957972305033485,0.007591397273709223
429.0,1.9944924130481745,0.0075021252927198094
430.0,1.9931875955930007,0.0074128533117303955
431.0,1.991899714587738,0.007327550243128964
432.0,1.9906248731501057,0.007245302885835096
433.0,1.9893500317124737,0.007163055528541227
434.0,1.9880751902748415,0.007080808171247358
435.0,1.9868003488372095,0.00699856081395349
436.0,1.9855468976215098,0.006921968655635989
437.0,1.9842976732161324,0.006846493991726992
438.0,1.983048448810755,0.006771019327817994
439.0,1.9817992244053775,0.006695544663908997
440.0,1.98055,0.00662007
441.0,1.9793303398058253,0.006551063122977346
442.0,1.9781106796116505,0.006482056245954692
443.0,1.9768910194174758,0.006413049368932039
444.0,1.975671359223301,0.006344042491909386
445.0,1.9744529905063293,0.006275357579113925
446.0,1.9732563924050635,0.00621210006329114
447.0,1.9720597943037976,0.006148842547468355
448.0,1.9708631962025318,0.00608558503164557
449.0,1.969666598101266,0.006022327515822786
450.0,1.9684700000000002,0.00595907
451.0,1.9672983062645013,0.005901307045630317
452.0,1.9661266125290022,0.005843544091260634
453.0,1.9649549187935034,0.00578578113689095
454.0,1.9637832250580045,0.005728018182521267
455.0,1.9626115313225057,0.0056702552281515835
456.0,1.9614557585490267,0.005616808154165878
457.0,1.960303293028528,0.005564257615718872
458.0,1.9591508275080292,0.005511707077271867
459.0,1.9579983619875305,0.005459156538824862
460.0,1.9568458964670317,0.005406606000377856
461.0,1.9557065571349452,0.00535665848993908
462.0,1.9545786265460585,0.005308973424404651
463.0,1.9534506959571716,0.005261288358870222
464.0,1.9523227653682849,0.005213603293335793
465.0,1.9511948347793981,0.005165918227801364
466.0,1.9500687470704885,0.00511874921939787
467.0,1.948956434108527,0.005075437519379843
468.0,1.9478441211465656,0.005032125819361816
469.0,1.9467318081846041,0.0049888141193437895
470.0,1.9456194952226429,0.0049455024193257625
471.0,1.9445071822606814,0.004902190719307735
472.0,1.9434056101426307,0.00486127272935376
473.0,1.9423121077654517,0.004822153166050362
474.0,1.9412186053882725,0.004783033602746963
475.0,1.9401251030110935,0.004743914039443565
476.0,1.9390316006339146,0.004704794476140166
477.0,1.9379380982567354,0.004665674912836767
478.0,1.9368588657844992,0.0046300268894999145
479.0,1.9357813610586012,0.004594799187145557
480.0,1.9347038563327033,0.0045595714847912
481.0,1.9336263516068053,0.004524343782436844
482.0,1.9325488468809073,0.004489116080082487
483.0,1.9314723716873532,0.0044541515984568925
484.0,1.9304089701442468,0.00442252965951023
485.0,1.9293455686011405,0.004390907720563568
486.0,1.9282821670580341,0.004359285781616907
487.0,1.9272187655149278,0.004327663842670244
488.0,1.9261553639718214,0.0042960419037235825
489.0,1.9250937506136474,0.004264795625920471
490.0,1.9240464588447062,0.004236558021600393
491.0,1.922999167075765,0.004208320417280314
492.0,1.9219518753068237,0.0041800828129602355
493.0,1.9209045835378824,0.004151845208640157
494.0,1.9198572917689412,0.004123607604320079
495.0,1.91881,0.00409537
496.0,1.9177726556016597,0.004070293396105968
497.0,1.9167353112033194,0.0040452167922119375
498.0,1.9156979668049792,0.004020140188317906
499.0,1.914660622406639,0.003995063584423874
500.0,1.9136232780082987,0.003969986980529843
501.0,1.9125859336099584,0.003944910376635811
502.0,1.9115584095860565,0.00392197914721444
503.0,1.9105344444444443,0.003899825396825396
504.0,1.9095104793028321,0.0038776716464363516
505.0,1.90848651416122,0.003855517896047307
506.0,1.9074625490196078,0.0038333641456582625
507.0,1.9064385838779956,0.0038112103952692177
508.0,1.9054170488322717,0.003789892356687897
509.0,1.9044009736123748,0.00377045195632393
510.0,1.903384898392478,0.003751011555959963
511.0,1.902368823172581,0.0037315711555959952
512.0,1.9013527479526842,0.003712130755232028
513.0,1.9003366727327873,0.003692690354868061
514.0,1.8993205975128904,0.0036732499545040933
515.0,1.8983125181025564,0.003655655296290822
516.0,1.8973076414954928,0.0036387999689670453
517.0,1.896302764888429,0.0036219446416432682
518.0,1.8952978882813654,0.003605089314319491
519.0,1.8942930116743015,0.003588233986995714
520.0,1.893288135067238,0.003571378659671937
521.0,1.8922832584601743,0.00355452333234816
522.0,1.8912853174031954,0.0035399096099035555
523.0,1.890287764502663,0.003525421341586296
524.0,1.8892902116021304,0.003510933073269037
525.0,1.8882926587015978,0.0034964448049517776
526.0,1.8872951058010652,0.0034819565366345185
527.0,1.8862975529005326,0.003467468268317259
528.0,1.8853,0.00345298
529.0,1.884309110021023,0.003440696888577435
530.0,1.8833182200420462,0.0034284137771548704
531.0,1.8823273300630694,0.0034161306657323055
532.0,1.8813364400840924,0.0034038475543097407
533.0,1.8803455501051154,0.003391564442887176
534.0,1.8793546601261386,0.003379281331464611
535.0,1.8783637701471618,0.003366998220042046
536.0,1.8773780971218113,0.0033565295307597873
537.0,1.8763932383030963,0.003346344017187287
538.0,1.8754083794843812,0.0033361585036147867
539.0,1.874423520665666,0.003325972990042286
540.0,1.8734386618469512,0.0033157874764697857
541.0,1.872453803028236,0.0033056019628972854
542.0,1.8714689442095211,0.003295416449324785
543.0,1.8704862065303953,0.003286266307406424
544.0,1.8695053198831961,0.0032780196920626494
545.0,1.8685244332359967,0.0032697730767188744
546.0,1.8675435465887973,0.0032615264613750994
547.0,1.866562659941598,0.0032532798460313244
548.0,1.8655817732943987,0.0032450332306875494
549.0,1.8646008866471995,0.003236786615343775
550.0,1.86362,0.00322854
551.0,1.862642721404596,0.0032221186212238575
552.0,1.8616654428091919,0.0032156972424477147
553.0,1.8606881642137878,0.0032092758636715723
554.0,1.8597108856183837,0.0032028544848954296
555.0,1.8587336070229796,0.0031964331061192872
556.0,1.8577563284275755,0.0031900117273431445
557.0,1.8567790498321715,0.003183590348567002
558.0,1.855802311746988,0.003177604912148594
559.0,1.8548271611445784,0.0031728998418674697
560.0,1.8538520105421687,0.003168194771586345
561.0,1.852876859939759,0.0031634897013052207
562.0,1.8519017093373493,0.0031587846310240962
563.0,1.8509265587349397,0.003154079560742972
564.0,1.8499514081325301,0.0031493744904618477
565.0,1.8489762575301205,0.0031446694201807232
566.0,1.8480016392242957,0.0031404271289181608
567.0,1.8470283497987559,0.003137340167093548
568.0,1.8460550603732162,0.003134253205268935
569.0,1.8450817709476766,0.0031311662434443228
570.0,1.844108481522137,0.00312807928161971
571.0,1.8431351920965973,0.003124992319795097
572.0,1.8421619026710574,0.0031219053579704843
573.0,1.8411886132455177,0.0031188183961458715
574.0,1.8402152677725119,0.00311586383056872
575.0,1.8392413341232228,0.003114298664691943
576.0,1.8382674004739337,0.0031127334988151657
577.0,1.8372934668246446,0.0031111683329383883
578.0,1.8363195331753555,0.0031096031670616114
579.0,1.8353455995260664,0.003108038001184834
580.0,1.8343716658767772,0.003106472835308057
581.0,1.8333977322274881,0.0031049076694312796
582.0,1.832423798578199,0.003103342503554502
583.0,1.8314502692130694,0.00310272226300046
584.0,1.8304769604233777,0.003102617569028992
585.0,1.8295036516336862,0.003102512875057524
586.0,1.8285303428439945,0.003102408181086056
587.0,1.8275570340543028,0.003102303487114588
588.0,1.826583725264611,0.00310219879314312
589.0,1.8256104164749194,0.003102094099171652
590.0,1.8246371076852277,0.003101989405200184
591.0,1.8236637988955362,0.003101884711228716
592.0,1.8226879285315465,0.0031030861474036853
593.0,1.8217119374651032,0.0031043491289782245
594.0,1.8207359463986599,0.0031056121105527638
595.0,1.8197599553322166,0.0031068750921273034
596.0,1.8187839642657733,0.0031081380737018427
597.0,1.81780797319933,0.003109401055276382
598.0,1.8168319821328864,0.003110664036850921
599.0,1.8158559910664431,0.003111927018425461
600.0,1.8148799999999998,0.00311319
601.0,1.8139006911493878,0.0031157747687141153
602.0,1.8129213822987758,0.003118359537428231
603.0,1.8119420734481637,0.0031209443061423463
604.0,1.8109627645975517,0.003123529074856462
605.0,1.8099834557469396,0.0031261138435705773
606.0,1.8090041468963276,0.003128698612284693
607.0,1.8080248380457156,0.0031312833809988084
608.0,1.8070455291951035,0.003133868149712924
609.0,1.8060662203444915,0.0031364529184270394
610.0,1.8050830370837274,0.0031400116073116925
611.0,1.8040986899884444,0.0031438628521903563
612.0,1.803114342893161,0.00314771409706902
613.0,1.802129995797878,0.0031515653419476835
614.0,1.801145648702595,0.0031554165868263474
615.0,1.8001613016073117,0.003159267831705011
616.0,1.7991769545120286,0.003163119076583675
617.0,1.7981926074167456,0.003166970321462339
618.0,1.7972082603214623,0.003170821566341002
619.0,1.796223080134406,0.0031749764188982793
620.0,1.7952354006720292,0.003180042094491396
621.0,1.7942477212096528,0.003185107770084513
622.0,1.7932600417472762,0.0031901734456776295
623.0,1.7922723622848997,0.0031952391212707464
624.0,1.791284682822523,0.0032003047968638633
625.0,1.7902970033601466,0.00320537047245698
626.0,1.78930932389777,0.0032104361480500966
627.0,1.7883216444353935,0.0032155018236432135
628.0,1.787333964973017,0.0032205674992363304
629.0,1.786342650162738,0.0032261446878390373
630.0,1.7853464966959267,0.003232402701449847
631.0,1.7843503432291152,0.003238660715060657
632.0,1.783354189762304,0.0032449187286714663
633.0,1.7823580362954927,0.003251176742282276
634.0,1.7813618828286812,0.003257434755893086
635.0,1.78036572936187,0.003263692769503896
636.0,1.7793695758950587,0.0032699507831147057
637.0,1.7783734224282475,0.003276208796725515
638.0,1.777377268961436,0.003282466810336325
639.0,1.7763788920725883,0.003289058271251194
640.0,1.7753750716332377,0.0032964661031518626
641.0,1.7743712511938874,0.003303873935052531
642.0,1.7733674307545368,0.0033112817669531994
643.0,1.7723636103151863,0.003318689598853868
644.0,1.7713597898758358,0.0033260974307545367
645.0,1.7703559694364852,0.0033335052626552054
646.0,1.7693521489971347,0.003340913094555874
647.0,1.7683483285577841,0.0033483209264565427
648.0,1.7673445081184336,0.0033557287583572113
649.0,1.766340687679083,0.00336313659025788
650.0,1.765329390018484,0.003371479408502773
651.0,1.7643164510166358,0.0033800274676524956
652.0,1.7633035120147873,0.0033885755268022186
653.0,1.762290573012939,0.003397123585951941
654.0,1.7612776340110905,0.003405671645101664
655.0,1.7602646950092422,0.0034142197042513864
656.0,1.7592517560073937,0.003422767763401109
657.0,1.7582388170055454,0.0034313158225508316
658.0,1.757225878003697,0.0034398638817005546
659.0,1.7562129390018486,0.003448411940850277
660.0,1.7552,0.00345696
661.0,1.7541772930448776,0.0034666319113177183
662.0,1.753154586089755,0.003476303822635437
663.0,1.7521318791346325,0.0034859757339531553
664.0,1.75110917217951,0.0034956476452708742
665.0,1.7500864652243875,0.0035053195565885927
666.0,1.7490637582692652,0.003514991467906311
667.0,1.7480410513141427,0.0035246633792240297
668.0,1.7470183443590201,0.003534335290541748
669.0,1.7459956374038976,0.0035440072018594667
670.0,1.744972930448775,0.0035536791131771856
671.0,1.7439502234936526,0.003563351024494904
672.0,1.7429173731962324,0.003573943422621619
673.0,1.7418822051326361,0.0035847461531150087
674.0,1.7408470370690399,0.0035955488836083987
675.0,1.7398118690054436,0.0036063516141017888
676.0,1.738776700941847,0.003617154344595179
677.0,1.7377415328782508,0.0036279570750885684
678.0,1.7367063648146546,0.0036387598055819584
679.0,1.7356711967510583,0.0036495625360753485
680.0,1.734636028687462,0.0036603652665687385
681.0,1.7336008606238658,0.003671167997062128
682.0,1.7325656925602693,0.003681970727555518
683.0,1.7315272900317247,0.0036930461855067638
684.0,1.7304787009517446,0.003704980565202873
685.0,1.7294301118717648,0.0037169149448989824
686.0,1.7283815227917847,0.003728849324595092
687.0,1.7273329337118049,0.0037407837042912014
688.0,1.7262843446318248,0.003752718083987311
689.0,1.725235755551845,0.0037646524636834205
690.0,1.7241871664718649,0.00377658684337953
691.0,1.723138577391885,0.0037885212230756395
692.0,1.722089988311905,0.003800455602771749
693.0,1.7210413992319251,0.0038123899824678586
694.0,1.719992810151945,0.0038243243621639677
695.0,1.7189403796550056,0.003836559817830083
696.0,1.71787718442689,0.0038496389730775437
697.0,1.7168139891987748,0.0038627181283250045
698.0,1.7157507939706593,0.0038757972835724653
699.0,1.7146875987425438,0.003888876438819926
700.0,1.7136244035144284,0.0039019555940673868
701.0,1.712561208286313,0.0039150347493148475
702.0,1.7114980130581976,0.003928113904562308
703.0,1.710434817830082,0.003941193059809769
704.0,1.7093716226019668,0.00395427221505723
705.0,1.7083084273738514,0.003967351370304691
706.0,1.7072452321457359,0.003980430525552151
707.0,1.7061820369176204,0.003993509680799612
708.0,1.705104144046045,0.004007599432215913
709.0,1.7040237987088744,0.004021857812864587
710.0,1.702943453371704,0.00403611619351326
711.0,1.7018631080345337,0.004050374574161935
712.0,1.7007827626973633,0.0040646329548106085
713.0,1.699702417360193,0.004078891335459282
714.0,1.6986220720230225,0.004093149716107956
715.0,1.6975417266858521,0.00410740809675663
716.0,1.6964613813486817,0.004121666477405304
717.0,1.6953810360115114,0.004135924858053978
718.0,1.694300690674341,0.004150183238702651
719.0,1.6932203453371706,0.004164441619351326
720.0,1.6921400000000002,0.0041787
721.0,1.6910412225305635,0.0041941676366909165
722.0,1.6899424450611267,0.004209635273381834
723.0,1.68884366759169,0.004225102910072751
724.0,1.6877448901222534,0.004240570546763668
725.0,1.6866461126528165,0.004256038183454586
726.0,1.6855473351833798,0.004271505820145503
727.0,1.684448557713943,0.004286973456836421
728.0,1.6833497802445063,0.0043024410935273375
729.0,1.6822510027750697,0.004317908730218254
730.0,1.6811522253056328,0.004333376366909172
731.0,1.6800534478361961,0.004348844003600089
732.0,1.6789546703667595,0.004364311640291007
733.0,1.6778558928973226,0.004379779276981924
734.0,1.6767438006793383,0.004396090693069306
735.0,1.6756250610681507,0.004412823366336633
736.0,1.6745063214569633,0.00442955603960396
737.0,1.673387581845776,0.004446288712871287
738.0,1.6722688422345884,0.0044630213861386134
739.0,1.671150102623401,0.00447975405940594
740.0,1.6700313630122137,0.004496486732673268
741.0,1.668912623401026,0.004513219405940594
742.0,1.6677938837898387,0.004529952079207921
743.0,1.6666751441786514,0.0045466847524752475
744.0,1.6655564045674638,0.004563417425742575
745.0,1.6644376649562764,0.004580150099009902
746.0,1.663318925345089,0.004596882772277228
747.0,1.6622001857339015,0.004613615445544555
748.0,1.661062616926503,0.00463145580317372
749.0,1.659921191536748,0.004649523035913141
750.0,1.658779766146993,0.004667590268652562
751.0,1.6576383407572381,0.004685657501391983
752.0,1.6564969153674831,0.0047037247341314035
753.0,1.655355489977728,0.004721791966870824
754.0,1.654214064587973,0.004739859199610245
755.0,1.653072639198218,0.0047579264323496665
756.0,1.651931213808463,0.004775993665089087
757.0,1.650789788418708,0.004794060897828508
758.0,1.6496483630289531,0.004812128130567929
759.0,1.648506937639198,0.004830195363307349
760.0,1.647365512249443,0.00484826259604677
761.0,1.646224086859688,0.0048663298287861916
762.0,1.6450713661019218,0.004885047444585816
763.0,1.6439054918636575,0.004904522432866805
764.0,1.6427396176253932,0.004923997421147793
765.0,1.6415737433871291,0.004943472409428782
766.0,1.6404078691488648,0.00496294739770977
767.0,1.6392419949106005,0.004982422385990759
768.0,1.6380761206723364,0.005001897374271746
769.0,1.6369102464340721,0.005021372362552735
770.0,1.6357443721958078,0.005040847350833723
771.0,1.6345784979575437,0.005060322339114712
772.0,1.6334126237192794,0.0050797973273957004
773.0,1.6322467494810153,0.005099272315676689
774.0,1.631080875242751,0.0051187473039576775
775.0,1.6299150010044867,0.005138222292238666
776.0,1.6287491267662226,0.005157697280519654
777.0,1.6275687700431452,0.005177964385987507
778.0,1.6263755187069355,0.005198936760255006
779.0,1.625182267370726,0.005219909134522506
780.0,1.6239890160345163,0.005240881508790005
781.0,1.6227957646983064,0.005261853883057505
782.0,1.6216025133620968,0.005282826257325004
783.0,1.6204092620258872,0.005303798631592504
784.0,1.6192160106896776,0.005324771005860003
785.0,1.6180227593534677,0.005345743380127503
786.0,1.616829508017258,0.005366715754395002
787.0,1.6156362566810485,0.005387688128662502
788.0,1.6144430053448389,0.0054086605029300015
789.0,1.6132497540086292,0.0054296328771975015
790.0,1.6120565026724194,0.005450605251465001
791.0,1.6108632513362098,0.005471577625732501
792.0,1.6096700000000002,0.00549255
793.0,1.608446835983419,0.005515154714471323
794.0,1.607223671966838,0.005537759428942647
795.0,1.6060005079502568,0.00556036414341397
796.0,1.6047773439336759,0.005582968857885293
797.0,1.6035541799170947,0.005605573572356617
798.0,1.6023310159005137,0.00562817828682794
799.0,1.6011078518839326,0.005650783001299263
800.0,1.5998846878673514,0.005673387715770587
801.0,1.5986615238507704,0.00569599243024191
802.0,1.5974383598341892,0.005718597144713233
803.0,1.5962151958176083,0.005741201859184557
804.0,1.594992031801027,0.00576380657365588
805.0,1.5937688677844462,0.0057864112881272035
806.0,1.592545703767865,0.0058090160025985275
807.0,1.591322539751284,0.005831620717069851
808.0,1.5900993757347028,0.005854225431541174
809.0,1.5888490895052563,0.005878297862445803
810.0,1.5875935214111778,0.005902656121042941
811.0,1.5863379533170994,0.0059270143796400785
812.0,1.5850823852230207,0.005951372638237216
813.0,1.5838268171289422,0.005975730896834353
814.0,1.5825712490348638,0.00600008915543149
815.0,1.5813156809407851,0.006024447414028627
816.0,1.5800601128467067,0.006048805672625765
817.0,1.5788045447526282,0.006073163931222902
818.0,1.5775489766585495,0.006097522189820039
819.0,1.576293408564471,0.006121880448417176
820.0,1.5750378404703926,0.0061462387070143135
821.0,1.573782272376314,0.006170596965611451
822.0,1.5725267042822355,0.006194955224208588
823.0,1.571271136188157,0.006219313482805726
824.0,1.5700155680940784,0.006243671741402863
825.0,1.56876,0.00626803
826.0,1.56746734347405,0.006294343450692189
827.0,1.5661746869481,0.006320656901384379
828.0,1.56488203042215,0.006346970352076568
829.0,1.5635893738962001,0.006373283802768757
830.0,1.56229671737025,0.006399597253460947
831.0,1.5610040608443,0.006425910704153137
832.0,1.5597114043183502,0.006452224154845326
833.0,1.5584187477924,0.0064785376055375155
834.0,1.5571260912664502,0.006504851056229705
835.0,1.5558334347405003,0.006531164506921894
836.0,1.5545407782145502,0.0065574779576140834
837.0,1.5532481216886003,0.006583791408306273
838.0,1.5519554651626504,0.006610104858998462
839.0,1.5506628086367003,0.006636418309690651
840.0,1.5493701521107504,0.006662731760382841
841.0,1.5480774955848005,0.00668904521107503
842.0,1.5467848390588503,0.006715358661767219
843.0,1.5454743091117542,0.006742632063656713
844.0,1.5441416673035977,0.006771093056177322
845.0,1.5428090254954414,0.006799554048697931
846.0,1.5414763836872851,0.0068280150412185405
847.0,1.5401437418791286,0.00685647603373915
848.0,1.5388111000709723,0.006884937026259759
849.0,1.537478458262816,0.006913398018780368
850.0,1.5361458164546598,0.006941859011300977
851.0,1.5348131746465032,0.006970320003821587
852.0,1.533480532838347,0.006998780996342196
853.0,1.5321478910301907,0.007027241988862805
854.0,1.5308152492220342,0.007055702981383414
855.0,1.5294826074138779,0.0070841639739040235
856.0,1.5281499656057216,0.007112624966424633
857.0,1.526817323797565,0.007141085958945242
858.0,1.5254846819894088,0.007169546951465851
859.0,1.5241520401812525,0.00719800794398646
860.0,1.522819398373096,0.00722646893650707
861.0,1.521481071615264,0.0072552430109775225
862.0,1.520104699424987,0.007286112326189232
863.0,1.5187283272347099,0.00731698164140094
864.0,1.5173519550444328,0.00734785095661265
865.0,1.5159755828541557,0.007378720271824359
866.0,1.5145992106638786,0.0074095895870360685
867.0,1.5132228384736017,0.007440458902247778
868.0,1.5118464662833246,0.007471328217459487
869.0,1.5104700940930476,0.007502197532671197
870.0,1.5090937219027705,0.007533066847882906
871.0,1.5077173497124934,0.007563936163094615
872.0,1.5063409775222163,0.007594805478306325
873.0,1.5049646053319392,0.007625674793518034
874.0,1.5035882331416621,0.0076565441087297435
875.0,1.502211860951385,0.007687413423941453
876.0,1.5008354887611082,0.007718282739153162
877.0,1.499459116570831,0.007749152054364872
878.0,1.498082744380554,0.007780021369576581
879.0,1.496706372190277,0.00781089068478829
880.0,1.4953299999999998,0.00784176
881.0,1.4939034999999998,0.007875364
882.0,1.4924769999999998,0.007908967999999999
883.0,1.4910504999999998,0.007942572
884.0,1.4896239999999998,0.007976176
885.0,1.4881974999999998,0.00800978
886.0,1.4867709999999998,0.008043384
887.0,1.4853444999999998,0.008076988
888.0,1.4839179999999998,0.008110592
889.0,1.4824914999999999,0.008144196
890.0,1.481065,0.008177799999999999
891.0,1.4796385,0.008211404
892.0,1.478212,0.008245008
893.0,1.4767855,0.008278612
894.0,1.475359,0.008312216
895.0,1.4739325,0.00834582
896.0,1.472506,0.008379424
897.0,1.4710795,0.008413028
898.0,1.469653,0.008446631999999999
899.0,1.4682265,0.008480236
900.0,1.4668,0.00851384
901.0,1.4653174390826567,0.008550592030578117
902.0,1.463834878165313,0.008587344061156235
903.0,1.4623523172479695,0.008624096091734352
904.0,1.4608697563306259,0.00866084812231247
905.0,1.4593871954132824,0.008697600152890587
906.0,1.457904634495939,0.008734352183468706
907.0,1.4564220735785953,0.008771104214046824
908.0,1.4549395126612519,0.008807856244624941
909.0,1.4534569517439082,0.008844608275203059
910.0,1.4519743908265648,0.008881360305781176
911.0,1.4504918299092213,0.008918112336359293
912.0,1.4490092689918777,0.008954864366937411
913.0,1.4475267080745342,0.008991616397515528
