wl,n,k
300.0,1.3230000000000002,0.647
301.0,1.3230000000000002,0.647
302.0,1.3230000000000002,0.647
303.0,1.3230000000000002,0.647
304.0,1.3230000000000002,0.647
305.0,1.3230000000000002,0.647
306.0,1.3230000000000002,0.647
307.0,1.3230000000000002,0.647
308.0,1.3230000000000002,0.647
309.0,1.3230000000000002,0.647
310.0,1.3230000000000002,0.647
311.0,1.2700600000000002,0.63568
312.0,1.2171200000000002,0.62436
313.0,1.16418,0.61304
314.0,1.11124,0.60172
315.0,1.0583,0.5904
316.0,1.00536,0.57908
317.0,0.95242,0.56776
318.0,0.8994800000000001,0.55644
319.0,0.84654,0.54512
320.0,0.7936,0.5338
321.0,0.7535027907,0.5596269767000001
322.0,0.7134055814,0.5854539534000001
323.0,0.6733083720999999,0.6112809301000001
324.0,0.6332111628,0.6371079068000001
325.0,0.5931139535000001,0.6629348835
326.0,0.5530167442,0.6887618602000001
327.0,0.5129195349,0.7145888369
328.0,0.47282232560000004,0.7404158136
329.0,0.43272511630000005,0.7662427903
330.0,0.39262790700000005,0.792069767
331.0,0.37913107370000004,0.8256287476999999
332.0,0.36563424040000003,0.8591877284
333.0,0.3521374071,0.8927467091000001
334.0,0.3386405738,0.9263056898
335.0,0.32514374050000006,0.9598646705
336.0,0.3116469072,0.9934236512000001
337.0,0.29815007390000003,1.0269826319000002
338.0,0.2846532406,1.0605416126000002
339.0,0.2711564073,1.0941005933
340.0,0.257659574,1.1276595740000002
341.0,0.2540364737,1.150322188
342.0,0.25041337340000003,1.1729848020000002
343.0,0.2467902731,1.1956474160000001
344.0,0.2431671728,1.21831003
345.0,0.2395440725,1.2409726440000002
346.0,0.23592097220000002,1.263635258
347.0,0.2322978719,1.286297872
348.0,0.22867477160000002,1.308960486
349.0,0.2250516713,1.3316231
350.0,0.22142857100000002,1.354285714
351.0,0.21891523770000001,1.3722476188
352.0,0.2164019044,1.3902095236
353.0,0.2138885711,1.4081714284
354.0,0.2113752378,1.4261333332
355.0,0.20886190450000003,1.444095238
356.0,0.20634857120000002,1.4620571428
357.0,0.20383523790000002,1.4800190476
358.0,0.20132190460000002,1.4979809523999998
359.0,0.19880857130000001,1.5159428572
360.0,0.196295238,1.533904762
361.0,0.1959402597,1.5444051949
362.0,0.1955852814,1.5549056278
363.0,0.1952303031,1.5654060607
364.0,0.1948753248,1.5759064936
365.0,0.1945203465,1.5864069265
366.0,0.19416536820000002,1.5969073593999998
367.0,0.19381038990000002,1.6074077922999999
368.0,0.19345541160000002,1.6179082251999999
