wl,n,k
300.0,2.39778,0.25261300000000003
301.0,2.39778,0.25261300000000003
302.0,2.39778,0.25261300000000003
303.0,2.3967661505376343,0.25046345591397856
304.0,2.3953381935483873,0.2474359290322581
305.0,2.3939204784081287,0.2444230749364945
306.0,2.3925191236240475,0.2414336591871296
307.0,2.3911183486238534,0.23844507422852387
308.0,2.389742201834862,0.2354917798165138
309.0,2.3883660550458714,0.23253848540450378
310.0,2.3870084564860425,0.2296085964696223
311.0,2.385661986863711,0.22669275082101803
312.0,2.384320290909091,0.22378406181818178
313.0,2.3829990787878788,0.220906082020202
314.0,2.3816778666666667,0.21802810222222224
315.0,2.3803741288782816,0.21517575178997614
316.0,2.3790773906125695,0.21233366746221163
317.0,2.3777871624266145,0.20949913894324856
318.0,2.3765229745596868,0.20669483365949123
319.0,2.375258786692759,0.2038905283757339
320.0,2.373860885978428,0.20116373651771957
321.0,2.3723893913713403,0.1984796070878274
322.0,2.370915543766578,0.19579854907161792
323.0,2.3693960287987874,0.1931771015536187
324.0,2.3678765138309963,0.19055565403561947
325.0,2.366368743943347,0.18794816511367865
326.0,2.364877875512486,0.18536076295191942
327.0,2.363387007081625,0.18277336079016018
328.0,2.361918958562523,0.18020964429776307
329.0,2.3604594792812614,0.17765482214888154
330.0,2.359,0.1751
331.0,2.3575647313379013,0.17269935088351968
332.0,2.3561294626758027,0.17029870176703935
333.0,2.3547004290780142,0.16790520319148944
334.0,2.3532926276595747,0.1655360542553192
335.0,2.3518848262411347,0.16316690531914899
336.0,2.350488229348205,0.1608111038689439
337.0,2.349107957476473,0.15847474973858489
338.0,2.3477276856047404,0.15613839560822584
339.0,2.346311679808022,0.15384504182379155
340.0,2.344864988001371,0.15158861398697293
341.0,2.3434182961947205,0.1493321861501543
342.0,2.341926682384641,0.14712916436510612
343.0,2.340407652408218,0.1449587366116538
344.0,2.338888622431795,0.14278830885820143
345.0,2.337388476821192,0.14063659735099343
346.0,2.3358984105960263,0.13849487549668882
347.0,2.334408344370861,0.13635315364238423
348.0,2.332926597267404,0.134240760572544
349.0,2.331449694209499,0.13214544502277162
350.0,2.329972791151594,0.13005012947299927
351.0,2.3284675743048897,0.12802743815915618
352.0,2.326939929689997,0.12606227356983052
353.0,2.325412285075104,0.12409710898050488
354.0,2.323897711864407,0.12214352636534834
355.0,2.322400536723164,0.12020535938480846
356.0,2.320903361581921,0.11826719240426858
357.0,2.319412580943571,0.11633543015726171
358.0,2.3179417206290474,0.11442362010484114
359.0,2.3164708603145234,0.11251181005242057
360.0,2.315,0.1106
361.0,2.3134710868907056,0.10882555252800488
362.0,2.3119421737814108,0.10705110505600976
363.0,2.3104132606721164,0.10527665758401464
364.0,2.3089057431629016,0.10351935359690852
365.0,2.3074075267538645,0.10176950222948873
366.0,2.305909310344828,0.10001965086206895
367.0,2.3044191506129597,0.09827891576182132
368.0,2.3029451284296556,0.09655644057209573
369.0,2.301471106246351,0.09483396538237011
370.0,2.299997084063047,0.09311149019264452
371.0,2.298475604238259,0.09151854129438719
372.0,2.2969492583046964,0.08993887348224514
373.0,2.295422912371134,0.08835920567010308
374.0,2.2939083164699268,0.08678872408656547
375.0,2.292410283867341,0.08523119176503655
376.0,2.2909122512647557,0.0836736594435076
377.0,2.28941421866217,0.08211612712197867
378.0,2.287928444567016,0.08059589349145066
379.0,2.2864447159404304,0.07908188356315501
380.0,2.2849609873138443,0.07756787363485937
381.0,2.283469469840411,0.07607723205301598
382.0,2.2819520232621042,0.0746643837976738
383.0,2.2804345766837977,0.07325153554233163
384.0,2.278917130105491,0.07183868728698946
385.0,2.2774137463518174,0.07043661042716902
386.0,2.275922634651101,0.06904393332448927
387.0,2.2744315229503846,0.06765125622180951
388.0,2.2729404112496683,0.06625857911912976
389.0,2.2714834963579604,0.0649307301508845
390.0,2.2700370863683665,0.06362279570759627
391.0,2.268590676378772,0.06231486126430802
392.0,2.267144266389178,0.061006926821019776
393.0,2.2657357612853866,0.05976673695485846
394.0,2.264330507523591,0.058532357969905635
395.0,2.2629252537617957,0.05729797898495282
396.0,2.26152,0.0560636
397.0,2.26014,0.0548477
398.0,2.2587599999999997,0.0536318
399.0,2.25738,0.0524159
400.0,2.256,0.0512
401.0,2.254478686918177,0.0500984321411073
402.0,2.2529573738363546,0.0489968642822146
403.0,2.251436060754532,0.047895296423321895
404.0,2.2499147476727095,0.04679372856442919
405.0,2.2484212653061224,0.04570684653061223
406.0,2.246930268907563,0.04462127630252098
407.0,2.2454392725090035,0.043535706074429734
408.0,2.2439482761104443,0.042450135846338485
409.0,2.2424929038325887,0.041431602656948
410.0,2.241049217023278,0.040435059040677145
411.0,2.239605530213967,0.03943851542440628
412.0,2.2381618434046557,0.038441971808135425
413.0,2.2367387102717644,0.03747816568401658
414.0,2.2353361308152926,0.03654709705204974
415.0,2.2339335513588208,0.0356160284200829
416.0,2.232530971902349,0.03468495978811607
417.0,2.23113018940248,0.03376025352874858
418.0,2.229738983089064,0.032869453077790295
419.0,2.228347776775648,0.031978652626832006
420.0,2.226956570462232,0.031087852175873718
421.0,2.225565364148816,0.030197051724915432
422.0,2.2241615102671672,0.02936163528372708
423.0,2.222752810775005,0.02854743788915874
424.0,2.2213441112828436,0.027733240494590403
425.0,2.219935411790682,0.026919043100022067
426.0,2.2185326161157914,0.026109456599697545
427.0,2.217154348671419,0.02531902670123136
428.0,2.215776081227047,0.02452859680276517
429.0,2.2143978137826745,0.023738166904298984
430.0,2.2130195463383022,0.022947737005832795
431.0,2.211679408033827,0.022222495137420726
