# SETFOS, Semiconducting Thin Film Optics Simulator
#
# Parameter file:    /home/dcakan/setfos/workspace/Planar_Glass_ITO_PTB7PCBM_Ag.parx
# Host name:         MAE202EML
# Operating system:  Linux
# User:              dcakan
# Time of execution: Thu Nov 05 02:47:34 2020

# CPU time elapsed: 0.73 s
#
# x(nm)	xrel()	G(z)(m^-3*s^-1)	
5.000000e+02	1.000000e+00	1.185880e+22	
1.500000e+03	1.001000e+00	1.185443e+22	
2.500000e+03	1.002000e+00	1.185006e+22	
3.500000e+03	1.003000e+00	1.184570e+22	
4.500000e+03	1.004000e+00	1.184134e+22	
5.500000e+03	1.005000e+00	1.183698e+22	
6.500000e+03	1.006000e+00	1.183263e+22	
7.500000e+03	1.007000e+00	1.182827e+22	
8.500000e+03	1.008000e+00	1.182393e+22	
9.500000e+03	1.009000e+00	1.181958e+22	
1.050000e+04	1.010000e+00	1.181524e+22	
1.150000e+04	1.011000e+00	1.181090e+22	
1.250000e+04	1.012000e+00	1.180657e+22	
1.350000e+04	1.013000e+00	1.180224e+22	
1.450000e+04	1.014000e+00	1.179791e+22	
1.550000e+04	1.015000e+00	1.179358e+22	
1.650000e+04	1.016000e+00	1.178926e+22	
1.750000e+04	1.017000e+00	1.178494e+22	
1.850000e+04	1.018000e+00	1.178062e+22	
1.950000e+04	1.019000e+00	1.177631e+22	
2.050000e+04	1.020000e+00	1.177200e+22	
2.150000e+04	1.021000e+00	1.176769e+22	
2.250000e+04	1.022000e+00	1.176339e+22	
2.350000e+04	1.023000e+00	1.175908e+22	
2.450000e+04	1.024000e+00	1.175479e+22	
2.550000e+04	1.025000e+00	1.175049e+22	
2.650000e+04	1.026000e+00	1.174620e+22	
2.750000e+04	1.027000e+00	1.174191e+22	
2.850000e+04	1.028000e+00	1.173762e+22	
2.950000e+04	1.029000e+00	1.173334e+22	
3.050000e+04	1.030000e+00	1.172906e+22	
3.150000e+04	1.031000e+00	1.172479e+22	
3.250000e+04	1.032000e+00	1.172051e+22	
3.350000e+04	1.033000e+00	1.171624e+22	
3.450000e+04	1.034000e+00	1.171197e+22	
3.550000e+04	1.035000e+00	1.170771e+22	
3.650000e+04	1.036000e+00	1.170345e+22	
3.750000e+04	1.037000e+00	1.169919e+22	
3.850000e+04	1.038000e+00	1.169494e+22	
