# SETFOS, Semiconducting Thin Film Optics Simulator
#
# Parameter file:    /home/dcakan/setfos/workspace/Planar_Glass_ITO_PTB7PCBM_Ag.parx
# Host name:         MAE202EML
# Operating system:  Linux
# User:              dcakan
# Time of execution: Thu Nov 05 02:47:34 2020

# CPU time elapsed: 0.73 s
#
# x(nm)	xrel()	Absorption rate(m^-3*s^-1)	Absorption rate.s(m^-3*s^-1)	Absorption rate.p(m^-3*s^-1)	
0.000000e+00	1.000000e+00	1.186098e+22	5.930491e+21	5.930491e+21	
1.000000e+03	1.001000e+00	1.185661e+22	5.928306e+21	5.928306e+21	
2.000000e+03	1.002000e+00	1.185224e+22	5.926122e+21	5.926122e+21	
3.000000e+03	1.003000e+00	1.184788e+22	5.923939e+21	5.923939e+21	
4.000000e+03	1.004000e+00	1.184352e+22	5.921758e+21	5.921758e+21	
5.000000e+03	1.005000e+00	1.183916e+22	5.919579e+21	5.919579e+21	
6.000000e+03	1.006000e+00	1.183480e+22	5.917401e+21	5.917401e+21	
7.000000e+03	1.007000e+00	1.183045e+22	5.915225e+21	5.915225e+21	
8.000000e+03	1.008000e+00	1.182610e+22	5.913050e+21	5.913050e+21	
9.000000e+03	1.009000e+00	1.182175e+22	5.910877e+21	5.910877e+21	
1.000000e+04	1.010000e+00	1.181741e+22	5.908706e+21	5.908706e+21	
1.100000e+04	1.011000e+00	1.181307e+22	5.906536e+21	5.906536e+21	
1.200000e+04	1.012000e+00	1.180873e+22	5.904367e+21	5.904367e+21	
1.300000e+04	1.013000e+00	1.180440e+22	5.902200e+21	5.902200e+21	
1.400000e+04	1.014000e+00	1.180007e+22	5.900035e+21	5.900035e+21	
1.500000e+04	1.015000e+00	1.179574e+22	5.897871e+21	5.897871e+21	
1.600000e+04	1.016000e+00	1.179142e+22	5.895709e+21	5.895709e+21	
1.700000e+04	1.017000e+00	1.178710e+22	5.893549e+21	5.893549e+21	
1.800000e+04	1.018000e+00	1.178278e+22	5.891389e+21	5.891389e+21	
1.900000e+04	1.019000e+00	1.177846e+22	5.889232e+21	5.889232e+21	
2.000000e+04	1.020000e+00	1.177415e+22	5.887076e+21	5.887076e+21	
2.100000e+04	1.021000e+00	1.176984e+22	5.884922e+21	5.884922e+21	
2.200000e+04	1.022000e+00	1.176554e+22	5.882769e+21	5.882769e+21	
2.300000e+04	1.023000e+00	1.176123e+22	5.880617e+21	5.880617e+21	
2.400000e+04	1.024000e+00	1.175693e+22	5.878467e+21	5.878467e+21	
2.500000e+04	1.025000e+00	1.175264e+22	5.876319e+21	5.876319e+21	
2.600000e+04	1.026000e+00	1.174834e+22	5.874172e+21	5.874172e+21	
2.700000e+04	1.027000e+00	1.174405e+22	5.872027e+21	5.872027e+21	
2.800000e+04	1.028000e+00	1.173977e+22	5.869884e+21	5.869884e+21	
2.900000e+04	1.029000e+00	1.173548e+22	5.867741e+21	5.867741e+21	
3.000000e+04	1.030000e+00	1.173120e+22	5.865601e+21	5.865601e+21	
3.100000e+04	1.031000e+00	1.172692e+22	5.863462e+21	5.863462e+21	
3.200000e+04	1.032000e+00	1.172265e+22	5.861324e+21	5.861324e+21	
3.300000e+04	1.033000e+00	1.171838e+22	5.859188e+21	5.859188e+21	
3.400000e+04	1.034000e+00	1.171411e+22	5.857054e+21	5.857054e+21	
3.500000e+04	1.035000e+00	1.170984e+22	5.854921e+21	5.854921e+21	
3.600000e+04	1.036000e+00	1.170558e+22	5.852790e+21	5.852790e+21	
3.700000e+04	1.037000e+00	1.170132e+22	5.850660e+21	5.850660e+21	
3.800000e+04	1.038000e+00	1.169706e+22	5.848531e+21	5.848531e+21	
3.900000e+04	1.039000e+00	1.169281e+22	5.846405e+21	5.846405e+21	
4.000000e+04	1.040000e+00	1.168856e+22	5.844279e+21	5.844279e+21	
4.100000e+04	1.041000e+00	1.168431e+22	5.842155e+21	5.842155e+21	
4.200000e+04	1.042000e+00	1.168007e+22	5.840033e+21	5.840033e+21	
4.300000e+04	1.043000e+00	1.167582e+22	5.837912e+21	5.837912e+21	
4.400000e+04	1.044000e+00	1.167159e+22	5.835793e+21	5.835793e+21	
4.500000e+04	1.045000e+00	1.166735e+22	5.833676e+21	5.833676e+21	
4.600000e+04	1.046000e+00	1.166312e+22	5.831559e+21	5.831559e+21	
4.700000e+04	1.047000e+00	1.165889e+22	5.829445e+21	5.829445e+21	
4.800000e+04	1.048000e+00	1.165466e+22	5.827332e+21	5.827332e+21	
4.900000e+04	1.049000e+00	1.165044e+22	5.825220e+21	5.825220e+21	
5.000000e+04	1.050000e+00	1.164622e+22	5.823110e+21	5.823110e+21	
5.100000e+04	1.051000e+00	1.164200e+22	5.821001e+21	5.821001e+21	
5.200000e+04	1.052000e+00	1.163779e+22	5.818894e+21	5.818894e+21	
5.300000e+04	1.053000e+00	1.163358e+22	5.816788e+21	5.816788e+21	
5.400000e+04	1.054000e+00	1.162937e+22	5.814684e+21	5.814684e+21	
5.500000e+04	1.055000e+00	1.162516e+22	5.812582e+21	5.812582e+21	
5.600000e+04	1.056000e+00	1.162096e+22	5.810481e+21	5.810481e+21	
5.700000e+04	1.057000e+00	1.161676e+22	5.808381e+21	5.808381e+21	
5.800000e+04	1.058000e+00	1.161257e+22	5.806283e+21	5.806283e+21	
5.900000e+04	1.059000e+00	1.160837e+22	5.804186e+21	5.804186e+21	
6.000000e+04	1.060000e+00	1.160418e+22	5.802091e+21	5.802091e+21	
6.100000e+04	1.061000e+00	1.160000e+22	5.799998e+21	5.799998e+21	
6.200000e+04	1.062000e+00	1.159581e+22	5.797906e+21	5.797906e+21	
6.300000e+04	1.063000e+00	1.159163e+22	5.795815e+21	5.795815e+21	
6.400000e+04	1.064000e+00	1.158745e+22	5.793726e+21	5.793726e+21	
6.500000e+04	1.065000e+00	1.158328e+22	5.791638e+21	5.791638e+21	
6.600000e+04	1.066000e+00	1.157910e+22	5.789552e+21	5.789552e+21	
6.700000e+04	1.067000e+00	1.157494e+22	5.787468e+21	5.787468e+21	
6.800000e+04	1.068000e+00	1.157077e+22	5.785384e+21	5.785384e+21	
6.900000e+04	1.069000e+00	1.156661e+22	5.783303e+21	5.783303e+21	
7.000000e+04	1.070000e+00	1.156245e+22	5.781223e+21	5.781223e+21	
7.100000e+04	1.071000e+00	1.155829e+22	5.779144e+21	5.779144e+21	
7.200000e+04	1.072000e+00	1.155413e+22	5.777067e+21	5.777067e+21	
7.300000e+04	1.073000e+00	1.154998e+22	5.774991e+21	5.774991e+21	
7.400000e+04	1.074000e+00	1.154583e+22	5.772917e+21	5.772917e+21	
7.500000e+04	1.075000e+00	1.154169e+22	5.770844e+21	5.770844e+21	
7.600000e+04	1.076000e+00	1.153755e+22	5.768773e+21	5.768773e+21	
7.700000e+04	1.077000e+00	1.153341e+22	5.766703e+21	5.766703e+21	
7.800000e+04	1.078000e+00	1.152927e+22	5.764635e+21	5.764635e+21	
7.900000e+04	1.079000e+00	1.152514e+22	5.762568e+21	5.762568e+21	
8.000000e+04	1.080000e+00	1.152100e+22	5.760502e+21	5.760502e+21	
8.100000e+04	1.081000e+00	1.151688e+22	5.758438e+21	5.758438e+21	
8.200000e+04	1.082000e+00	1.151275e+22	5.756376e+21	5.756376e+21	
8.300000e+04	1.083000e+00	1.150863e+22	5.754315e+21	5.754315e+21	
8.400000e+04	1.084000e+00	1.150451e+22	5.752256e+21	5.752256e+21	
8.500000e+04	1.085000e+00	1.150040e+22	5.750198e+21	5.750198e+21	
8.600000e+04	1.086000e+00	1.149628e+22	5.748141e+21	5.748141e+21	
8.700000e+04	1.087000e+00	1.149217e+22	5.746086e+21	5.746086e+21	
8.800000e+04	1.088000e+00	1.148806e+22	5.744032e+21	5.744032e+21	
8.900000e+04	1.089000e+00	1.148396e+22	5.741980e+21	5.741980e+21	
9.000000e+04	1.090000e+00	1.147986e+22	5.739930e+21	5.739930e+21	
9.100000e+04	1.091000e+00	1.147576e+22	5.737880e+21	5.737880e+21	
9.200000e+04	1.092000e+00	1.147167e+22	5.735833e+21	5.735833e+21	
