5
-3534.96 -3534.96 -2500
-3534.96 3534.96 -2500
0 0 2500
3534.96 -3534.96 -2500
3534.96 3534.96 -2500
5
-0.816541 0 0.577288
-0.816541 0 0.577288
-0.816541 0 0.577288
0 -0.816541 0.577288
0 0.816541 0.577288
12
3
2
4
2
1
4
0
2
3
0
1
2
404
2648.66 -795.449 9619.92
2648.66 -795.449 -1246.38
-894.276 1861.21 9619.92
-894.276 1861.21 -132.58
-3517.52 -1494.49 9619.92
-3517.52 -1494.49 -2475.34
2648.66 -795.449 -1246.38
3534.96 -795.449 -1559.89
-894.276 1861.21 -132.58
-894.276 3534.96 -724.627
-3534.96 -795.449 -1559.89
-3003.27 -795.449 -1747.96
-3517.52 -1494.49 -2475.34
-3534.96 -1494.49 -2481.5
-894.276 -3534.96 -724.627
-894.276 -2530.89 -1079.79
-3003.27 -795.449 -1747.96
3935.99 -795.449 -3100.9
3534.96 -1494.49 -2481.5
3524.5 -1494.49 -2485.2
-894.276 -2530.89 -1079.79
-894.276 3340.16 -2224.46
-3003.27 -795.449 -1747.96
-3534.96 -795.449 -1090.45
3524.5 -1494.49 -2485.2
-3414.76 -1494.49 -3838.14
-894.276 3340.16 -2224.46
-894.276 2301.56 -9217.68
3534.96 -795.449 -1090.45
-910.449 -795.449 4407.02
3524.5 -1494.49 -2485.2
3534.96 -1494.49 -2472.27
-894.276 -2530.89 -1079.79
-894.276 -3534.96 161.905
-2768.94 1439.47 9619.92
-2768.94 1439.47 -1416.51
-3534.96 -1494.49 -2472.27
-3378.98 -1494.49 -2279.37
-894.276 3534.96 161.905
-894.276 -910.449 5659.37
-2768.94 1439.47 -1416.51
-3534.96 1439.47 -1687.47
3534.96 1439.47 -1687.47
3075.43 1439.47 -1850.02
-3378.98 -1494.49 -2279.37
321.358 -1494.49 3744.86
-667.156 -3432.03 9619.92
-667.156 -3432.03 -2354.41
3075.43 1439.47 -1850.02
-3863.83 1439.47 -3202.96
51.4118 1265.09 9619.92
51.4118 1265.09 710.604
-667.156 -3432.03 -2354.41
-667.156 -3534.96 -2390.82
3075.43 1439.47 -1850.02
3534.96 1439.47 -1281.74
-667.156 3534.96 -2390.82
-667.156 3473.21 -2412.66
51.4118 1265.09 710.604
51.4118 3534.96 -92.3079
-667.156 3473.21 -2412.66
-667.156 -3466.05 -3765.6
-3534.96 1439.47 -1281.74
910.449 1439.47 4215.73
-667.156 3473.21 -2412.66
-667.156 3534.96 -2336.3
51.4118 -3534.96 -92.3079
51.4118 -2173.27 -573.972
2320.58 -2243.41 9619.92
2320.58 -2243.41 -782.326
-667.156 -3534.96 -2336.3
-667.156 -2614.17 -1197.59
51.4118 -2173.27 -573.972
51.4118 2868.19 -1556.9
-667.156 -2614.17 -1197.59
-667.156 1086.17 4826.63
2320.58 -2243.41 -782.326
3534.96 -2243.41 -1211.88
51.4118 2868.19 -1556.9
51.4118 1829.6 -8550.12
-1118.05 863.505 9619.92
-1118.05 863.505 918.578
-3534.96 -2243.41 -1211.88
-2806.46 -2243.41 -1469.57
51.4118 -2173.27 -573.972
51.4118 -3534.96 1109.97
-1118.05 863.505 918.578
-3534.96 863.505 63.6556
-2806.46 -2243.41 -1469.57
4132.8 -2243.41 -2822.51
51.4118 3534.96 1109.97
51.4118 -910.449 6607.44
3534.96 863.505 63.6556
2085.07 863.505 -449.209
-2806.46 -2243.41 -1469.57
-3534.96 -2243.41 -568.663
-790.271 -1734.79 9619.92
-790.271 -1734.79 46.2373
2085.07 863.505 -449.209
-2751.78 863.505 -1392.24
3534.96 -2243.41 -568.663
-910.449 -2243.41 4928.8
