# SETFOS, Semiconducting Thin Film Optics Simulator
#
# Parameter file:    /home/dcakan/setfos/workspace/Textured_Glass_ITO_PTB7PCBM_Ag_sweep.parx
# Host name:         MAE202EML
# Operating system:  Linux
# User:              dcakan
# Time of execution: Thu Nov 05 03:18:56 2020

# CPU time elapsed: 460.84 s
#
# Sweep spectral: Wavelength (nm)	[300,1200,15]
# Sweep 1: B7.d (nm)	[10,2000,10]
#
# B7.d(nm)	Wavelength(nm)	Full-stack.topDown.s()	Full-stack.topDown.p()	Surrounding-Glass.topDown.s()	Surrounding-Glass.topDown.p()	Surrounding-Glass.bottomUp.s()	Surrounding-Glass.bottomUp.p()	Glass-Surrounding_copy.topDown.s()	Glass-Surrounding_copy.topDown.p()	Glass-Surrounding_copy.bottomUp.s()	Glass-Surrounding_copy.bottomUp.p()	
1.000000e+01	3.000000e+02	9.999987e-01	9.999987e-01	9.999960e-01	9.999960e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	3.150000e+02	9.999990e-01	9.999990e-01	9.999956e-01	9.999956e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	3.300000e+02	9.999906e-01	9.999906e-01	9.999962e-01	9.999962e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	3.450000e+02	9.999841e-01	9.999841e-01	9.999953e-01	9.999953e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	3.600000e+02	9.999652e-01	9.999652e-01	9.999951e-01	9.999951e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	3.750000e+02	9.999419e-01	9.999419e-01	9.999941e-01	9.999941e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	3.900000e+02	9.998911e-01	9.998911e-01	9.999935e-01	9.999935e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	4.050000e+02	9.997995e-01	9.997995e-01	9.999934e-01	9.999934e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	4.200000e+02	9.997042e-01	9.997042e-01	9.999933e-01	9.999933e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	4.350000e+02	9.995941e-01	9.995941e-01	9.999927e-01	9.999927e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	4.500000e+02	9.995876e-01	9.995876e-01	9.999921e-01	9.999921e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	4.650000e+02	9.995985e-01	9.995985e-01	9.999930e-01	9.999930e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	4.800000e+02	9.995109e-01	9.995109e-01	9.999924e-01	9.999924e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	4.950000e+02	9.995203e-01	9.995203e-01	9.999911e-01	9.999911e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	5.100000e+02	9.996089e-01	9.996089e-01	9.999920e-01	9.999920e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	5.250000e+02	9.994631e-01	9.994631e-01	9.999923e-01	9.999923e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	5.400000e+02	9.995285e-01	9.995285e-01	9.999918e-01	9.999918e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	5.550000e+02	9.995762e-01	9.995762e-01	9.999923e-01	9.999923e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	5.700000e+02	9.994818e-01	9.994818e-01	9.999921e-01	9.999921e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
1.000000e+01	5.850000e+02	9.995592e-01	9.995592e-01	9.999921e-01	9.999921e-01	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	
