305.4213873,1.582132371,303.1363551,0.522506995
310.6818492,1.61242737,303.6297143,0.53313034
314.9064967,1.64130597,304.1583135,0.543564446
316.2926012,1.654416546,305.109792,0.562962816
318.2824834,1.670400789,306.0965105,0.581847714
319.7028386,1.692030722,309.0566658,0.610707006
321.3201666,1.70780119,309.2540095,0.600062049
322.6385552,1.724600229,311.523462,0.634741627
325.1857175,1.754731324,314.4836173,0.656030903
326.7305347,1.770500815,316.9504135,0.697172802
327.6525137,1.785894403,316.9504135,0.683321518
329.1683097,1.801932135,319.5346761,0.704697875
329.9539531,1.817101442,322.1956011,0.727941021
331.0546832,1.83468954,326.5462505,0.752380674
331.4855354,1.851349994,329.9319282,0.765723899
332.4207493,1.864662588,331.6807104,0.777428661
333.5601742,1.880337881,335.2047049,0.791351828
333.9301936,1.89422044,339.2386421,0.798283889
335.0529021,1.906126631,345.4556133,0.798924162
335.9282985,1.921191278,349.6259747,0.797738768
336.7367152,1.939549817,352.1307215,0.784787382
337.934626,1.957606068,354.3752349,0.776854064
339.7320014,1.987943936,359.1079595,0.758902536
340.8947814,2.00440233,363.0548334,0.734038746
341.8814998,2.020277003,366.897162,0.711174659
342.9466497,2.034432226,371.2199286,0.687438117
343.6534817,2.050004648,373.4153771,0.664294305
344.7943749,2.06587411,376.8935597,0.658405932
345.9044332,2.083507365,377.2441044,0.640325137
346.5519672,2.101978639,381.7449254,0.633067389
347.292006,2.115827728,383.2250031,0.60404216
348.6013055,2.130966195,386.4044293,0.592505618
349.6259747,2.145419661,389.2028724,0.570162727
350.9569603,2.157434733,389.47422,0.582911584
352.1087501,2.175766962,393.4210938,0.563078543
353.6407603,2.196257863,395.018638,0.545804602
354.7872712,2.211956222,398.3546861,0.538437413
355.9517588,2.230944841,399.9992169,0.524261175
357.6799587,2.251520907,403.534958,0.517549925
358.734145,2.267078919,406.5600291,0.503172911
360.2118508,2.282263501,412.2509711,0.492373241
361.7756234,2.2976075,416.4993422,0.483476907
362.6810189,2.311000818,420.1118281,0.480969546
364.1587246,2.326766062,427.7744759,0.470324343
365.5956334,2.342046651,431.8651629,0.470691135
367.2025749,2.354833995,439.6150974,0.465503499
368.1079704,2.368376161,444.3467297,0.463330684
370.7882393,2.380713165,450.4690004,0.455634743
372.0168935,2.395193092,454.9676576,0.453920136
374.3542107,2.405571534,460.336185,0.440125292
376.6160451,2.41797839,464.4648227,0.432092101
379.5489932,2.431549146,469.6204266,0.418307795
389.9675793,2.451011606,473.6311239,0.412517064
395.8549994,2.45358151,476.0340966,0.39594538
408.2218707,2.450951427,479.7589588,0.388952597
414.2002237,2.441892564,481.5506318,0.37328261
418.031013,2.436402117,485.383254,0.370376583
423.0226475,2.435664339,487.7701729,0.353209261
428.449599,2.438391393,491.8462599,0.344995588
433.8765506,2.444068622,494.288388,0.328567894
439.0814904,2.453589507,497.519891,0.321441255
443.9410788,2.466130969,499.7153396,0.31015008
448.441373,2.477723984,503.933561,0.299807172
452.4362549,2.490730143,506.2185932,0.287754233
455.9680804,2.504008335,510.3472309,0.279847502
458.5993297,2.517043139,514.1844694,0.266572244
465.9174915,2.54498724,521.01937,0.246818017
469.7347963,2.556364896,524.9424414,0.244180875
473.7265209,2.571487416,528.823534,0.229859306
478.3035491,2.58374762,533.0038047,0.227112294
482.9411258,2.593919413,539.2736615,0.210724047
488.1460657,2.600248978,543.1967329,0.207903933
493.5730172,2.604438292,548.2262561,0.196878112
498.9999687,2.605497857,552.480109,0.194799555
504.4269202,2.603248094,558.9184469,0.18468357
509.4185547,2.600700977,563.8117915,0.182680128
517.8180992,2.591982289,571.3420113,0.174906714
524.0634006,2.580580011,575.6679927,0.173053751
531.7134806,2.568496051,583.7481205,0.16780151
538.1271505,2.556058519,587.766679,0.166010053
544.5408205,2.54409854,596.0099727,0.160354188
550.8731675,2.53285516,600.5739274,0.158766073
557.9975097,2.522155461,610.1232615,0.153612393
563.6629182,2.51221308,614.9842381,0.152772682
566.5572923,2.502270427,620.4838053,0.148286216
571.1400514,2.499521206,624.7686211,0.149070354
575.3610137,2.491480535,632.5185556,0.14389731
580.092646,2.488009338,637.3223165,0.141940341
584.6627105,2.481459331,644.3591771,0.138886775
589.317598,2.478754758,649.162938,0.137048363
592.2119722,2.472461771,657.186517,0.13162107
596.8668598,2.472002842,661.9902779,0.129806369
601.4369242,2.466997457,670.5072162,0.127118805
606.4348139,2.465335929,683.7383317,0.128964293
611.6033392,2.462335732,688.39187,0.131080067
616.9128242,2.460037493,696.6552552,0.130758443
622.3397757,2.458300804,700.9248528,0.12916363
627.7667272,2.455974081,704.4594192,0.110708963
633.1936787,2.45526354,709.8053189,0.088761971
638.6206302,2.454706921,713.1178737,0.080572476
644.0475818,2.452149314,715.0208307,0.067361559
649.4745333,2.451823579,719.3342,0.046426398
654.9014848,2.451189999,723.9717767,0.037448947
660.3284363,2.449248081,727.7368866,0.022529368
665.7553878,2.449127575,738.6629182,0.010639692
671.1823393,2.44741654,751.9836173,0
676.6092908,2.448245221,756.7152497,0
682.0362423,2.451741886,765.232188,0
687.5060946,2.459096502,769.7961427,0
691.7307512,2.472143094,778.0595279,0
695.1247724,2.485685355,782.8632888,0
697.7929027,2.498472659,791.3802271,0
700.2596988,2.51073982,796.0296329,0
703.2506891,2.524953151,804.6113426,0
707.4195746,2.536769466,809.1070785,0
712.6245145,2.541403322,817.5282661,0
718.6106064,2.527504939,822.177672,0
721.9435221,2.519247714,830.8489653,0
725.342219,2.50785482,835.41292,0
728.8015039,2.495063976,843.6763052,0
