wl,n,k
310.0,1.6085006005974594,0.6114615542692264
314.47236180904525,1.638338335928299,0.6559499541209155
318.94472361809045,1.6804857392625832,0.6998179394755163
323.4170854271357,1.7338096807236683,0.7348026755153315
327.8894472361809,1.7884012552116972,0.7576743191305237
332.36180904522615,1.8638235845569793,0.7801196556031293
336.83417085427135,1.9410187775894634,0.7941519601865973
341.3065326633166,2.0110267292840183,0.7984968567703262
345.7788944723618,2.0815131846972004,0.7988322717475076
350.25125628140705,2.151064202324023,0.794505601629853
354.72361809045225,2.211084665205253,0.7755326242107224
359.1959798994975,2.2718246335406627,0.7583480412823393
363.6683417085427,2.321534299046626,0.7303880152057252
368.14070351758795,2.368526828197092,0.7043463061897952
372.61306532663315,2.3978402871366917,0.6727520542244473
377.0854271356784,2.4201502215018853,0.6485095742125996
381.5577889447236,2.4353016807925907,0.6333691537744732
386.03015075376885,2.4436562849565924,0.5938636870026064
390.50251256281405,2.451245108469416,0.5777444138314767
394.9748743718593,2.4531973286791664,0.5462778097713084
399.4472361809045,2.452817543054744,0.5290193771846649
403.91959798994975,2.451866398462189,0.5157218772161092
408.39195979899495,2.4506936948377156,0.4996964659734975
412.8643216080402,2.4439168262060753,0.49108884967679495
417.3366834170854,2.437397259117455,0.4828957236349902
421.80904522613065,2.4358437129221913,0.47861171600254965
426.2814070351759,2.437301872194362,0.472398563501043
430.7537688442211,2.440801825379854,0.4705914817025203
435.2261306532663,2.446537276197584,0.4684413769779569
439.69849246231155,2.45518184513267,0.46546520311586786
444.1708542713568,2.466722883743279,0.463411447834816
448.643216080402,2.4783811256283315,0.45792982746961536
453.1155778894472,2.493284114334058,0.45462603304773946
457.58793969849245,2.51203286861733,0.4471871196453297
462.0603015075377,2.5302587180471847,0.436770636489466
466.5326633165829,2.5468207884528185,0.4265634086545296
471.0050251256281,2.5611771169683846,0.4163086818769755
475.47738693467335,2.5761773531871395,0.39978463154602845
479.9497487437186,2.5873582992611275,0.3872839465611084
484.4221105527638,2.595720392345915,0.37110535527725225
488.894472361809,2.6008267075975486,0.35094369892211114
493.36683417085425,2.604279129816486,0.3347669972778888
497.8391959798995,2.6052712262392177,0.31979907198263563
502.3115577889447,2.604125025382929,0.30378425816898347
506.7839195979899,2.6020453710771556,0.2866715795726709
511.25628140703515,2.5987934252526514,0.2767025632593085
515.7286432160804,2.594151134562224,0.26210927344995155
520.2010050251256,2.5876317296073177,0.2491832551254115
524.6733668341708,2.579616516817577,0.24436175058607268
529.1457286432161,2.57255203628848,0.22964757986674975
533.6180904522613,2.564802589011098,0.22550666456415094
538.0904522613065,2.5561296850445907,0.21381673729180878
542.5628140703518,2.5477870545884427,0.20835962783297057
547.035175879397,2.5396696946784147,0.19948922179844178
551.5075376884422,2.53190243062789,0.195274781801481
555.9798994974874,2.5251856104875157,0.18930064693931473
560.4522613065326,2.5178475499760187,0.18405559293044055
564.9246231155779,2.507878915261591,0.18153135663741962
569.3969849246231,2.5005668806370327,0.1769145564877749
573.8693467336683,2.494322067917231,0.17382417142430232
578.3417085427136,2.489293852193742,0.1713157834431688
582.8140703517588,2.4841088791434585,0.16840866085281803
587.286432160804,2.4799349017279013,0.1662241450834686
591.7587939698492,2.473447077153925,0.1632709945416139
596.2311557788944,2.4720655165553858,0.16027722313325007
600.7035175879397,2.4678007241169593,0.15869613447310513
605.1758793969849,2.4657544566291563,0.15628244558478357
609.6482412060302,2.4634706164778244,0.153868756696462
614.1206030150754,2.4612461208845913,0.15292187092652088
618.5929648241206,2.4594998280254075,0.14982873583800774
623.0653266331658,2.4579897350612288,0.14875864447058817
627.537688442211,2.4560722778874493,0.14722201486884728
632.0100502512562,2.4554185103441424,0.14423673487427308
636.4824120603015,2.4549262288089424,0.14228250352342042
640.9547738693467,2.4536068886747207,0.14036407724404518
645.427135678392,2.452066510794079,0.1384780644278275
649.8994974874372,2.4517739657300313,0.13655014092849652
654.3718592964824,2.451251831158721,0.13352495504328268
658.8442211055276,2.449779175520012,0.13099484455692997
663.3165829145728,2.449181728906023,0.1293878465821277
667.788944723618,2.448486425531315,0.12797656964555945
672.2613065326633,2.447581295414772,0.12736346711181107
676.7336683417085,2.448325359287007,0.12798727619655914
681.2060301507538,2.451206968051158,0.12861108528130724
685.678391959799,2.4566390222832504,0.12984635924540208
690.1507537688442,2.4672637431326803,0.13101160846641127
694.6231155778894,2.4836837270733825,0.13083753708287316
699.0954773869346,2.504950248858015,0.12984695240271005
703.5678391959798,2.525852083205353,0.11536407772016834
708.0402010050251,2.5373219975269605,0.09600846466692592
712.5125628140703,2.541303653607757,0.08206896157474942
716.9849246231156,2.531279412955413,0.057828727554395214
721.4572864321608,2.5204523521228226,0.04231651353954719
725.929648241206,2.505682776932572,0.029690708885656066
730.4020100502512,2.4895009054423363,0.019629188366299483
734.8743718592964,2.4732652629222223,0.014762377175279194
739.3467336683417,2.457340290201572,0.010093505503827958
743.8190954773869,2.44619557174364,0.006521279166187476
748.2914572864322,2.4347871124165015,0.0029490528285469036
752.7638190954774,2.422281436046652,0.0
757.2361809045226,2.411457245579768,0.0
761.7085427135678,2.405858971888348,0.0
766.180904522613,2.3942924358783895,0.0
770.6532663316582,2.3827108255228264,0.0
775.1256281407035,2.3810390313031804,0.0
779.5979899497487,2.372815526561436,0.0
784.070351758794,2.3636959718797756,0.0
788.5427135678392,2.3632351898696164,0.0
793.0150753768844,2.3549340584399134,0.0
797.4874371859296,2.351350605400351,0.0
801.9597989949748,2.345964917309941,0.0
806.43216080402,2.3416436892073893,0.0
810.9045226130653,2.3374085113330607,0.0
815.3768844221105,2.3325263520135375,0.0
819.8492462311558,2.330286078961894,0.0
824.321608040201,2.3243361828661797,0.0
828.7939698492462,2.3234609362068444,0.0
833.2663316582914,2.3176337861408194,0.0
837.7386934673366,2.3160390610126,0.0
842.2110552763819,2.311527416721973,0.0
846.6834170854271,2.3100244919999997,0.0
851.1557788944723,2.3100244919999997,0.0
855.6281407035175,2.3100244919999997,0.0
860.1005025125628,2.3100244919999997,0.0
864.572864321608,2.3100244919999997,0.0
869.0452261306532,2.3100244919999997,0.0
873.5175879396984,2.3100244919999997,0.0
877.9899497487437,2.3100244919999997,0.0
882.4623115577889,2.3100244919999997,0.0
886.9346733668341,2.3100244919999997,0.0
891.4070351758794,2.3100244919999997,0.0
895.8793969849246,2.3100244919999997,0.0
900.3517587939698,2.3100244919999997,0.0
904.824120603015,2.3100244919999997,0.0
909.2964824120603,2.3100244919999997,0.0
913.7688442211055,2.3100244919999997,0.0
918.2412060301507,2.3100244919999997,0.0
922.7135678391959,2.3100244919999997,0.0
927.1859296482412,2.3100244919999997,0.0
931.6582914572864,2.3100244919999997,0.0
936.1306532663316,2.3100244919999997,0.0
940.6030150753768,2.3100244919999997,0.0
945.0753768844221,2.3100244919999997,0.0
949.5477386934673,2.3100244919999997,0.0
954.0201005025125,2.3100244919999997,0.0
958.4924623115577,2.3100244919999997,0.0
962.964824120603,2.3100244919999997,0.0
967.4371859296482,2.3100244919999997,0.0
971.9095477386934,2.3100244919999997,0.0
976.3819095477386,2.3100244919999997,0.0
980.8542713567839,2.3100244919999997,0.0
985.3266331658291,2.3100244919999997,0.0
989.7989949748743,2.3100244919999997,0.0
994.2713567839195,2.3100244919999997,0.0
998.7437185929648,2.3100244919999997,0.0
1003.21608040201,2.3100244919999997,0.0
1007.6884422110552,2.3100244919999997,0.0
