# SETFOS, Semiconducting Thin Film Optics Simulator
#
# Parameter file:    C:\Users\Deniz\Documents\Setfos\workspace\PoSiT.parx
# Host name:         DESKTOP-H9RHCC3
# Operating system:  Windows_NT
# User:              Deniz
# Time of execution: Sat Aug 22 10:14:27 2020

# CPU time elapsed: 0.68 s
#
# x(nm)	xrel()	G(z)(m^-3*s^-1)	
2.500000e+00	1.000000e+00	7.385242e+27	
7.500000e+00	1.005000e+00	6.965819e+27	
1.250000e+01	1.010000e+00	6.580603e+27	
1.750000e+01	1.015000e+00	6.226073e+27	
2.250000e+01	1.020000e+00	5.899097e+27	
2.750000e+01	1.025000e+00	5.596890e+27	
3.250000e+01	1.030000e+00	5.316985e+27	
3.750000e+01	1.035000e+00	5.057203e+27	
4.250000e+01	1.040000e+00	4.815625e+27	
4.750000e+01	1.045000e+00	4.590568e+27	
5.250000e+01	1.050000e+00	4.380564e+27	
5.750000e+01	1.055000e+00	4.184334e+27	
6.250000e+01	1.060000e+00	4.000771e+27	
6.750000e+01	1.065000e+00	3.828914e+27	
7.250000e+01	1.070000e+00	3.667930e+27	
7.750000e+01	1.075000e+00	3.517093e+27	
8.250000e+01	1.080000e+00	3.375764e+27	
8.750000e+01	1.085000e+00	3.243370e+27	
9.250000e+01	1.090000e+00	3.119387e+27	
9.750000e+01	1.095000e+00	3.003325e+27	
1.025000e+02	1.100000e+00	2.894710e+27	
1.075000e+02	1.105000e+00	2.793077e+27	
1.125000e+02	1.110000e+00	2.697955e+27	
1.175000e+02	1.115000e+00	2.608868e+27	
1.225000e+02	1.120000e+00	2.525323e+27	
1.275000e+02	1.125000e+00	2.446820e+27	
1.325000e+02	1.130000e+00	2.372849e+27	
1.375000e+02	1.135000e+00	2.302899e+27	
1.425000e+02	1.140000e+00	2.236465e+27	
1.475000e+02	1.145000e+00	2.173061e+27	
1.525000e+02	1.150000e+00	2.112229e+27	
1.575000e+02	1.155000e+00	2.053553e+27	
1.625000e+02	1.160000e+00	1.996669e+27	
1.675000e+02	1.165000e+00	1.941275e+27	
1.725000e+02	1.170000e+00	1.887140e+27	
1.775000e+02	1.175000e+00	1.834109e+27	
1.825000e+02	1.180000e+00	1.782105e+27	
1.875000e+02	1.185000e+00	1.731126e+27	
1.925000e+02	1.190000e+00	1.681243e+27	
1.975000e+02	1.195000e+00	1.632586e+27	
2.025000e+02	1.200000e+00	1.585337e+27	
2.075000e+02	1.205000e+00	1.539708e+27	
2.125000e+02	1.210000e+00	1.495932e+27	
2.175000e+02	1.215000e+00	1.454238e+27	
2.225000e+02	1.220000e+00	1.414834e+27	
2.275000e+02	1.225000e+00	1.377891e+27	
2.325000e+02	1.230000e+00	1.343527e+27	
2.375000e+02	1.235000e+00	1.311793e+27	
2.425000e+02	1.240000e+00	1.282664e+27	
2.475000e+02	1.245000e+00	1.256039e+27	
2.525000e+02	1.250000e+00	1.231735e+27	
2.575000e+02	1.255000e+00	1.209496e+27	
2.625000e+02	1.260000e+00	1.189002e+27	
2.675000e+02	1.265000e+00	1.169884e+27	
2.725000e+02	1.270000e+00	1.151739e+27	
2.775000e+02	1.275000e+00	1.134152e+27	
2.825000e+02	1.280000e+00	1.116718e+27	
2.875000e+02	1.285000e+00	1.099059e+27	
2.925000e+02	1.290000e+00	1.080847e+27	
2.975000e+02	1.295000e+00	1.061822e+27	
3.025000e+02	1.300000e+00	1.041804e+27	
3.075000e+02	1.305000e+00	1.020703e+27	
3.125000e+02	1.310000e+00	9.985223e+26	
3.175000e+02	1.315000e+00	9.753613e+26	
3.225000e+02	1.320000e+00	9.514052e+26	
3.275000e+02	1.325000e+00	9.269163e+26	
3.325000e+02	1.330000e+00	9.022175e+26	
3.375000e+02	1.335000e+00	8.776738e+26	
3.425000e+02	1.340000e+00	8.536711e+26	
3.475000e+02	1.345000e+00	8.305934e+26	
3.525000e+02	1.350000e+00	8.088009e+26	
3.575000e+02	1.355000e+00	7.886089e+26	
3.625000e+02	1.360000e+00	7.702700e+26	
3.675000e+02	1.365000e+00	7.539589e+26	
3.725000e+02	1.370000e+00	7.397627e+26	
3.775000e+02	1.375000e+00	7.276758e+26	
3.825000e+02	1.380000e+00	7.175994e+26	
3.875000e+02	1.385000e+00	7.093469e+26	
3.925000e+02	1.390000e+00	7.026536e+26	
3.975000e+02	1.395000e+00	6.971907e+26	
4.025000e+02	1.400000e+00	6.925828e+26	
4.075000e+02	1.405000e+00	6.884271e+26	
4.125000e+02	1.410000e+00	6.843145e+26	
4.175000e+02	1.415000e+00	6.798503e+26	
4.225000e+02	1.420000e+00	6.746741e+26	
4.275000e+02	1.425000e+00	6.684775e+26	
4.325000e+02	1.430000e+00	6.610192e+26	
4.375000e+02	1.435000e+00	6.521359e+26	
4.425000e+02	1.440000e+00	6.417494e+26	
4.475000e+02	1.445000e+00	6.298693e+26	
4.525000e+02	1.450000e+00	6.165913e+26	
4.575000e+02	1.455000e+00	6.020913e+26	
4.625000e+02	1.460000e+00	5.866154e+26	
4.675000e+02	1.465000e+00	5.704667e+26	
4.725000e+02	1.470000e+00	5.539901e+26	
4.775000e+02	1.475000e+00	5.375545e+26	
4.825000e+02	1.480000e+00	5.215344e+26	
4.875000e+02	1.485000e+00	5.062920e+26	
4.925000e+02	1.490000e+00	4.921592e+26	
4.975000e+02	1.495000e+00	4.794218e+26	
5.025000e+02	1.500000e+00	4.683061e+26	
5.075000e+02	1.505000e+00	4.589680e+26	
5.125000e+02	1.510000e+00	4.514854e+26	
5.175000e+02	1.515000e+00	4.458549e+26	
5.225000e+02	1.520000e+00	4.419918e+26	
5.275000e+02	1.525000e+00	4.397336e+26	
5.325000e+02	1.530000e+00	4.388475e+26	
5.375000e+02	1.535000e+00	4.390415e+26	
5.425000e+02	1.540000e+00	4.399773e+26	
5.475000e+02	1.545000e+00	4.412859e+26	
5.525000e+02	1.550000e+00	4.425853e+26	
5.575000e+02	1.555000e+00	4.434977e+26	
5.625000e+02	1.560000e+00	4.436678e+26	
5.675000e+02	1.565000e+00	4.427792e+26	
5.725000e+02	1.570000e+00	4.405702e+26	
5.775000e+02	1.575000e+00	4.368461e+26	
5.825000e+02	1.580000e+00	4.314892e+26	
5.875000e+02	1.585000e+00	4.244651e+26	
5.925000e+02	1.590000e+00	4.158248e+26	
5.975000e+02	1.595000e+00	4.057032e+26	
6.025000e+02	1.600000e+00	3.943132e+26	
6.075000e+02	1.605000e+00	3.819361e+26	
6.125000e+02	1.610000e+00	3.689086e+26	
6.175000e+02	1.615000e+00	3.556065e+26	
6.225000e+02	1.620000e+00	3.424273e+26	
6.275000e+02	1.625000e+00	3.297705e+26	
6.325000e+02	1.630000e+00	3.180182e+26	
6.375000e+02	1.635000e+00	3.075161e+26	
6.425000e+02	1.640000e+00	2.985563e+26	
6.475000e+02	1.645000e+00	2.913620e+26	
6.525000e+02	1.650000e+00	2.860767e+26	
6.575000e+02	1.655000e+00	2.827555e+26	
6.625000e+02	1.660000e+00	2.813622e+26	
6.675000e+02	1.665000e+00	2.817701e+26	
6.725000e+02	1.670000e+00	2.837671e+26	
6.775000e+02	1.675000e+00	2.870658e+26	
6.825000e+02	1.680000e+00	2.913163e+26	
6.875000e+02	1.685000e+00	2.961231e+26	
6.925000e+02	1.690000e+00	3.010634e+26	
6.975000e+02	1.695000e+00	3.057075e+26	
7.025000e+02	1.700000e+00	3.096395e+26	
7.075000e+02	1.705000e+00	3.124772e+26	
7.125000e+02	1.710000e+00	3.138907e+26	
7.175000e+02	1.715000e+00	3.136186e+26	
7.225000e+02	1.720000e+00	3.114810e+26	
7.275000e+02	1.725000e+00	3.073889e+26	
7.325000e+02	1.730000e+00	3.013494e+26	
7.375000e+02	1.735000e+00	2.934661e+26	
7.425000e+02	1.740000e+00	2.839356e+26	
7.475000e+02	1.745000e+00	2.730387e+26	
7.525000e+02	1.750000e+00	2.611291e+26	
7.575000e+02	1.755000e+00	2.486167e+26	
7.625000e+02	1.760000e+00	2.359498e+26	
7.675000e+02	1.765000e+00	2.235938e+26	
7.725000e+02	1.770000e+00	2.120097e+26	
7.775000e+02	1.775000e+00	2.016319e+26	
7.825000e+02	1.780000e+00	1.928469e+26	
7.875000e+02	1.785000e+00	1.859737e+26	
7.925000e+02	1.790000e+00	1.812466e+26	
