Wavelength(nm),Spectral intensity (W m-2 nm-1),Reflection (Total),Reflection (External),Reflection (Escape),Absorption (Substrate),Absorption (Front films),Absorption (Rear films),Absorption (Detached reflector),Transmission,Pathlength enhancement factor (z)
844,0.994,0.10825757575757577,0.10825757575757577,0,0.8917423881844924,0,0,0,0,1.000000000079702
846,1.0097500000000001,0.10288515406162464,0.10288515406162464,0,0.8971147951703236,0,0,0,0,1.0000000000709985
848,0.9875,0.06463675213675213,0.06463675213675213,0,0.935363173900126,0,0,0,0,1.000000000196572
850,0.9342500000000002,0.06849317349317349,0.06849317349317349,0,0.931506723745494,0,0,0,0,1
852,0.967,0.11603535353535352,0.11603535353535352,0,0.8839645103900422,0,0,0,0,1.0000000000089666
854,0.8924999999999998,0.0805963480963481,0.0805963480963481,0,0.9194034547207913,0,0,0,0,1.0000000000023164
856,0.9597499999999999,0.03435897435897436,0.03435897435897436,0,0.9656407375522044,0,0,0,0,1.0000000000073619
858,0.9890000000000001,0.10444444444444442,0.10444444444444442,0,0.8955551844626063,0,0,0,0,1.0000000000005584
860,0.9857499999999997,0.11932900432900433,0.11932900432900433,0,0.8806704895903712,0,0,0,0,1.0000000000010623
862,0.9915,0.07944666444666444,0.07944666444666444,0,0.9205526282317649,0,0,0,0,1.0000000000134053
864,0.9774999999999998,0.04621794871794872,0.04621794871794872,0,0.953781072705198,0,0,0,0,1.000000000000147
866,0.89175,0.07842712842712844,0.07842712842712844,0,0.9215716106942364,0,0,0,0,1.000000000002172
868,0.9429999999999998,0.07705128205128206,0.07705128205128206,0,0.9229470362702686,0,0,0,0,1
870,0.9570000000000001,0.07379227053140096,0.07379227053140096,0,0.9262054849483983,0,0,0,0,1.0000000000002638
872,0.9582499999999998,0.07066849816849817,0.07066849816849817,0,0.9293284897167073,0,0,0,0,1.0000000000015845
874,0.9385,0.05797619047619048,0.05797619047619048,0,0.9420197313050662,0,0,0,0,1.0000000000004712
876,0.94425,0.08,0.08,0,0.9199946871172442,0,0,0,0,1.0000000000036688
878,0.94675,0.06812631812631813,0.06812631812631813,0,0.9318665127985168,0,0,0,0,1.0000000000001126
880,0.9284999999999999,0.07365079365079366,0.07365079365079366,0,0.9263397248217909,0,0,0,0,1.0000000000006573
882,0.9232500000000001,0.07508731035046826,0.07508731035046826,0,0.9249006268596858,0,0,0,0,1.0000000000001386
884,0.93225,0.057777777777777775,0.057777777777777775,0,0.9422065811109963,0,0,0,0,1.0000000000002118
886,0.9149999999999998,0.02928321678321678,0.02928321678321678,0,0.9706962951468474,0,0,0,0,1
888,0.9200000000000002,0.03261904761904762,0.03261904761904762,0,0.9673550207104018,0,0,0,0,1
890,0.92425,0.09468253968253967,0.09468253968253967,0,0.9052866715936905,0,0,0,0,1.0000000000002065
892,0.9015000000000002,0.01380952380952381,0.01380952380952381,0,0.9861477544915681,0,0,0,0,1.0000000000002758
894,0.845,0.050065987933634995,0.050065987933634995,0,0.9498816510779535,0,0,0,0,1.000000000000125
896,0.7487500000000001,0.13234126984126984,0.13234126984126984,0,0.8675979414464694,0,0,0,0,1.0000000000001041
898,0.6607500000000001,0.12424353424353422,0.12424353424353422,0,0.8756785629691836,0,0,0,0,1.0000000000001554
900,0.65625,0.07356601731601731,0.07356601731601731,0,0.9263294579927475,0,0,0,0,1.0000000000000222
902,0.6542500000000001,0.1177432712215321,0.1177432712215321,0,0.8821358745115411,0,0,0,0,1.000000000000145
904,0.7965,0.07178030303030303,0.07178030303030303,0,0.9280654532327534,0,0,0,0,1.000000000000227
906,0.7495000000000002,0.12482142857142856,0.12482142857142856,0,0.8750023036994641,0,0,0,0,1.000000000000027
908,0.65975,0.07873015873015873,0.07873015873015873,0,0.9210451353899194,0,0,0,0,1.0000000000000286
910,0.6535000000000001,0.1552229143405614,0.1552229143405614,0,0.8445277664991734,0,0,0,0,1.0000000000000187
912,0.6667500000000002,0.14976190476190476,0.14976190476190476,0,0.8499354737223097,0,0,0,0,1.0000000000000024
914,0.6382500000000001,0.06170385170385171,0.06170385170385171,0,0.9378937196482511,0,0,0,0,1.0000000000000504
916,0.6384999999999998,0.03509803921568627,0.03509803921568627,0,0.9644036868241586,0,0,0,0,1
918,0.6617499999999998,0.10063492063492063,0.10063492063492063,0,0.8988063445741336,0,0,0,0,1
920,0.7497499999999999,0.08282828282828283,0.08282828282828283,0,0.9164867717372902,0,0,0,0,1.000000000000011
922,0.7292500000000001,0.030952380952380953,0.030952380952380953,0,0.9681748184475365,0,0,0,0,1.0000000000000164
924,0.7225,0.05075757575757576,0.05075757575757576,0,0.94821213438251,0,0,0,0,1.0000000000000093
926,0.7240000000000001,0.0948892773892774,0.0948892773892774,0,0.9039278270046033,0,0,0,0,1.0000000000000102
928,0.6277499999999999,0.11761294261294261,0.11761294261294261,0,0.8809996034354584,0,0,0,0,1.0000000000000016
930,0.45499999999999996,0.032467532467532464,0.032467532467532464,0,0.9657035492691156,0,0,0,0,1
932,0.314,0.022007575757575754,0.022007575757575754,0,0.9758284733808947,0,0,0,0,1.0000000000000226
934,0.19599999999999998,0.06301587301587301,0.06301587301587301,0,0.9345590002948182,0,0,0,0,1
936,0.18375000000000005,0.08494995200877553,0.08494995200877553,0,0.9122815363449354,0,0,0,0,1.0000000000000004
938,0.24025000000000002,0.03170995670995671,0.03170995670995671,0,0.9648677505248987,0,0,0,0,1.000000000000002
940,0.42725,0.09996753246753246,0.09996753246753246,0,0.8963188875819659,0,0,0,0,1.0000000000000082
942,0.3642500000000001,0.0815018315018315,0.0815018315018315,0,0.9140341940524381,0,0,0,0,1.0000000000000007
944,0.30374999999999996,0.09337662337662338,0.09337662337662338,0,0.9014368356565308,0,0,0,0,1.0000000000000004
946,0.28125,0.08664585414585416,0.08664585414585416,0,0.9072080659606565,0,0,0,0,1.0000000000000053
948,0.35225000000000006,0.12260683760683762,0.12260683760683762,0,0.8704530926125169,0,0,0,0,1.0000000000000049
950,0.31725000000000003,0.06931679431679431,0.06931679431679431,0,0.9220357879354772,0,0,0,0,1.0000000000000007
952,0.34025000000000005,0.08334267040149393,0.08334267040149393,0,0.9081345304000464,0,0.0004812941332130719,0,0,1.0314394322550453
954,0.38225,0.08710067710067709,0.08710067710067709,0,0.9102378305199164,0,0.0008856403804254236,0,0,1.3634931432078878
956,0.31599999999999995,0.11516233766233767,0.11516233766233767,0,0.8834187004752868,0,0.0009492206498815135,0,0,1.5317795543790638
958,0.39075000000000004,0.07352272727272727,0.07352272727272727,0,0.9251100221478648,0,0.0011072433594336672,0,0,1.5893017500571966
960,0.41774999999999995,0.11377529333411687,0.11377529333411687,0,0.8848390219330448,0,0.0012382252236507025,0,0,1.6196791843312284
962,0.4615,0.09468253968253967,0.09468253968253967,0,0.9038802529208325,0,0.001311413214691974,0,0,1.657395161936409
964,0.4800000000000001,0.08670745920745922,0.08670745920745922,0,0.9115255822795213,0,0.0016323834050917384,0,0,1.661642245189281
966,0.5012499999999999,0.06706460206460206,0.06706460206460206,0,0.930705772408196,0,0.0019981172650948725,0,0,1.660385009883436
968,0.62125,0.0693986568986569,0.0693986568986569,0,0.9283230651865573,0,0.002036074671160713,0,0,1.712904293562384
970,0.6654999999999999,0.08408702408702409,0.08408702408702409,0,0.9130495786616477,0,0.0025611151648542913,0,0,1.706450969416916
972,0.67225,0.07664335664335664,0.07664335664335664,0,0.9202425269615023,0,0.0026829988421734736,0,0,1.7363143822793792
974,0.58525,0.11050949050949051,0.11050949050949051,0,0.8862246937865692,0,0.002795591814649139,0,0,1.7616546116553629
976,0.5912499999999998,0.04785214785214785,0.04785214785214785,0,0.9481359462046957,0,0.0032718571553462714,0,0,1.7785481151749063
978,0.6247499999999999,0.13878066378066375,0.13878066378066375,0,0.8570661123807103,0,0.0034834987042601504,0,0,1.791698109708015
980,0.6382500000000001,0.08127095127095127,0.08127095127095127,0,0.9134199430796868,0,0.004387092824110445,0,0,1.7903229001500467
982,0.6894999999999999,0.07004329004329005,0.07004329004329005,0,0.9241681430401669,0,0.004557227806074331,0,0,1.8348998895490012
984,0.7057500000000001,0.08859390609390609,0.08859390609390609,0,0.904140025669314,0,0.004856325512623761,0,0,1.811822609027805
986,0.73025,0.09593137254901961,0.09593137254901961,0,0.8959871939611859,0,0.0061039056614967295,0,0,1.8381824259214152
988,0.7374999999999999,0.049206349206349205,0.049206349206349205,0,0.94151675601723,0,0.006365198197820143,0,0,1.8754906383833923
990,0.7394999999999998,0.0792893217893218,0.0792893217893218,0,0.9103523233743477,0,0.007124259245220832,0,0,1.895641917111178
992,0.7460000000000001,0.11495484907249612,0.11495484907249612,0,0.8743811056273063,0,0.006677022912945213,0,0,1.9407668664141826
994,0.7472500000000001,0.09029580655096578,0.08959096459096456,0.0007048419600012151,0.897426475345766,0,0.00846489105947066,0,0,1.9440193260219942
996,0.7454999999999999,0.039787740845638304,0.03734487734487735,0.002442863500760957,0.9470817869172473,0,0.009522161652674374,0,0,1.976754852766001
998,0.737,0.09530810506451366,0.09078865578865579,0.004519449275857873,0.8937468926286604,0,0.00895366943534608,0,0,2.0304585790388923
1000,0.7359999999999999,0.08448150324717141,0.08046471502353855,0.004016788223632856,0.9026938666851638,0,0.010434959410031946,0,0,2.097026426554345
1002,0.7315000000000002,0.05879168063053132,0.05246753246753246,0.006324148162998859,0.9280482211171199,0,0.011746065839524878,0,0,2.1203698788785155
1004,0.7134999999999999,0.0805802466203454,0.07304292929292928,0.00753731732741611,0.906865057093101,0,0.010910082227903824,0,0,2.1814617397812706
1006,0.7067499999999999,0.07606864139698434,0.06835561497326204,0.007713026423722305,0.9091141645568269,0,0.012980541606967298,0,0,2.216624602494235
1008,0.7232500000000001,0.09496901259159111,0.0882886557886558,0.006680356802935314,0.8893508057783865,0,0.013461550718097537,0,0,2.307822238369725
1010,0.7182500000000002,0.05837216632202637,0.04929292929292929,0.009079237029097076,0.9201240024188808,0,0.019086267420667026,0,0,2.25227918313805
1012,0.7177499999999998,0.11178613453132584,0.10124542124542124,0.010540713285904599,0.8696170786070242,0,0.016211737407313107,0,0,2.3461494998487575
1014,0.715,0.09818442242470138,0.08534973798131691,0.012834684443384467,0.8801214130204196,0,0.01920986360104109,0,0,2.3640344804031788
1016,0.7062499999999999,0.10052646987299341,0.08868548118548118,0.011840988687512224,0.8770270280634623,0,0.019919226353711916,0,0,2.47099851354207
1018,0.7030000000000001,0.11055648110447092,0.09371794871794872,0.016838532386522193,0.8669141471372278,0,0.01959520386416631,0,0,2.4722596338053675
1020,0.6952499999999998,0.0820574191151179,0.05836080586080585,0.023696613254312042,0.8899270206193514,0,0.024555838285732646,0,0,2.441155272529162
1022,0.6922499999999998,0.07158123255227045,0.04977564102564102,0.021805591526629427,0.902013233679018,0,0.02296110206522542,0,0,2.6672453160938394
1024,0.6917499999999999,0.16142166725954113,0.1348109243697479,0.026610742889793232,0.8141150752640902,0,0.022119211885632435,0,0,2.6567212438589056
1026,0.6937499999999998,0.08522074057182949,0.06071428571428571,0.024506454857543783,0.8840578759436202,0,0.02762852611270546,0,0,2.8458577226402513
1028,0.68975,0.09905268510841254,0.06804195804195805,0.031010727066454497,0.8688701534087013,0,0.029246991654952287,0,0,2.820904579111256
1030,0.68675,0.12288382176847319,0.08952491952491953,0.03335890224355366,0.8449302863032978,0,0.028045417599938775,0,0,2.937298027143023
1032,0.6827500000000001,0.13770102475792134,0.09871275783040488,0.03898826692751646,0.8278295471000614,0,0.03174238321041163,0,0,2.9599449565060687
1034,0.6775000000000001,0.11546286440798006,0.0626984126984127,0.05276445170956737,0.84732240589773,0,0.034703737963984696,0,0,2.9242086546537087
1036,0.6782500000000001,0.0974924463503632,0.05159987071751777,0.04589257563284542,0.8636740415256794,0,0.03606372113795584,0,0,3.23464526586323
1038,0.6717500000000002,0.10255036980538781,0.04122069880583813,0.06132967099954968,0.8553738006372493,0,0.03955543063845945,0,0,3.099524280079649
1040,0.6710000000000002,0.17624982643116413,0.1088888888888889,0.06736093754227523,0.7868231057278593,0,0.034673709970993206,0,0,3.2316677222622183
1042,0.6682500000000001,0.13281322157703798,0.047979797979797977,0.08483342359724,0.8192173568780357,0,0.04492657496494771,0,0,3.1414099023682693
1044,0.6645000000000002,0.12278251431014264,0.04161838161838162,0.08116413269176102,0.826771527397763,0,0.047588075804514254,0,0,3.3983405388183185
1046,0.652,0.18465918220027033,0.09032828282828283,0.0943308993719875,0.7695655728630987,0,0.043168726280927425,0,0,3.330459559424484
1048,0.6585000000000001,0.1796528985927144,0.11502497502497502,0.06462792356773939,0.7720695463604256,0,0.045786562611761165,0,0,4.020801296844426
1050,0.654,0.13214319460419777,0.03988038277511961,0.09226281182907815,0.8077674661594882,0,0.05533553777131476,0,0,3.912882547182883
1052,0.6494999999999999,0.21788249824327077,0.08888888888888888,0.1289936093543819,0.7227473790697996,0,0.056885927947022255,0,0,3.569202191490416
1054,0.646,0.15677208347023874,0.05581871345029239,0.10095337001994635,0.7850008572190543,0,0.05519901315644005,0,0,4.255797253320768
1056,0.6449999999999999,0.19317513734767094,0.031025641025641027,0.1621494963220299,0.7446143082911064,0,0.059902675726902575,0,0,3.744371617336955
1058,0.633,0.19825730374014366,0.06334590246354951,0.13491140127659415,0.7358353694572615,0,0.0639744126251944,0,0,4.293034613860053
1060,0.6260000000000001,0.2107854224009401,0.04714109419991773,0.16364432820102237,0.7168699005425204,0,0.07005087936823842,0,0,4.306031465485388
1062,0.6254999999999998,0.22542992435824027,0.0632967032967033,0.162133221061537,0.6996497068931319,0,0.07281909522770816,0,0,4.552846773053147
1064,0.6269999999999999,0.211907812527052,0.0796872571872572,0.1322205553397948,0.7068723159712813,0,0.0733744043963792,0,0,5.0805212495427785
1066,0.6189999999999999,0.2666134244473898,0.07863339275103981,0.18798003169634997,0.6593109565111248,0,0.07223854250357806,0,0,4.580870077901443
1068,0.6100000000000001,0.28068482848496246,0.09595238095238094,0.1847324475325815,0.6449275737849745,0,0.07240246393147488,0,0,4.9790713430034845
1070,0.6014999999999998,0.24988017763743633,0.07416666666666667,0.17571351097076965,0.6703435188025321,0,0.07773806344185416,0,0,5.40046030841116
1072,0.6112500000000001,0.3134653032130982,0.09659090909090909,0.2168743941221891,0.6087496891621857,0,0.07646445226023356,0,0,5.043124364431299
1074,0.60825,0.32968714697337975,0.12177350427350428,0.20791364269987547,0.5787822085372135,0,0.08363329814457736,0,0,4.9624547675042425
1076,0.6050000000000001,0.2876759899106799,0.04085470085470085,0.24682128905597903,0.6148741664447989,0,0.09098513580523424,0,0,5.042153890027742
1078,0.6025,0.27662318796189866,0.07420745920745922,0.20241572875443944,0.6353715263878985,0,0.086308679617122,0,0,6.016787383270815
1080,0.5934999999999998,0.32222103174713457,0.06102564102564103,0.26119539072149356,0.5822942727887076,0,0.09402892591348957,0,0,5.295033617640367
1082,0.5877499999999999,0.32426678520749663,0.08364468864468863,0.240622096562808,0.5814280405603337,0,0.0931639588900832,0,0,5.821373856511758
1084,0.5854999999999999,0.34289332160117203,0.08689096850861558,0.2560023530925565,0.5591026536109427,0,0.09656330920216702,0,0,5.77235282958609
1086,0.5657499999999999,0.37364113862473103,0.08672974084738791,0.2869113977773431,0.5310682486463306,0,0.0941411626060064,0,0,5.568083686633662
1088,0.5812499999999999,0.31180409900272316,0.026025641025641023,0.2857784579770821,0.5793292414770903,0,0.10777063560721985,0,0,6.221901806127904
1090,0.56825,0.40773316449294283,0.09221120984278879,0.31552195465015404,0.49088803536125214,0,0.09404364868010005,0,0,5.665156229769631
1092,0.564,0.39243393891525796,0.09133699633699632,0.30109694257826164,0.49743433312791374,0,0.10925342881513185,0,0,6.076081192993039
1094,0.5259999999999999,0.37352231156992277,0.02095238095238095,0.3525699306175418,0.5195878230763749,0,0.1061979910258454,0,0,6.038556239267832
1096,0.525,0.4259782347350332,0.0748332060096766,0.3511450287253566,0.4780195353806418,0,0.09514883749285452,0,0,6.213905395070169
1098,0.5217499999999999,0.38106363261010784,0.0473026973026973,0.3337609353074105,0.501554476117906,0,0.11673678718419107,0,0,6.799129501605104
1100,0.4925,0.47287552124946136,0.09196581196581195,0.3809097092836494,0.4120870451636396,0,0.1055842949325096,0,0,5.830864047490291
1102,0.47424999999999995,0.45293867506411295,0.06743990658464342,0.3854987684794695,0.43235377801668606,0,0.10878658873628741,0,0,6.329498529970953
1104,0.47550000000000014,0.5094919188649911,0.1049145299145299,0.40457738895046125,0.38700140985241627,0,0.1034143801882454,0,0,6.094043178577099
1106,0.44525000000000003,0.4631461427864463,0.10492535242535242,0.3582207903610939,0.4264190924541829,0,0.11008341921849216,0,0,7.402922950178635
1108,0.4305,0.4743752774274963,0.07428571428571426,0.400089563141782,0.4065383577200213,0,0.11873878661246018,0,0,7.013233826081181
1110,0.42474999999999996,0.49598603569542343,0.0667099567099567,0.4292760789854667,0.376861805004622,0,0.12673096333060835,0,0,6.602542739074818
1112,0.35575,0.5001702171497652,0.07657563025210083,0.4235945868976643,0.38654866029427376,0,0.11311437554199506,0,0,7.218174111060742
1114,0.27875,0.4414834906456028,0.03172619047619048,0.40975730016941236,0.41968912197535124,0,0.13857830810424948,0,0,7.966175069182954
1116,0.18259999999999996,0.41838229306337765,0.07357142857142858,0.3448108644919491,0.42977865517494607,0,0.15144462599807315,0,0,9.199795105866839
1118,0.15660000000000004,0.5044178869057993,0.11636557886557886,0.3880523080402204,0.36253197914966484,0,0.13288978747310484,0,0,8.314976280203988
1120,0.1455,0.5406764598992987,0.053162393162393164,0.4875140667369055,0.3284019007259786,0,0.1307608034078847,0,0,7.204750529788695
1122,0.11894999999999997,0.5025517090478293,0.06766556972439326,0.43488613932343606,0.35692879344132844,0,0.14040760192948895,0,0,8.829190689473538
1124,0.12199999999999997,0.5196773682124579,0.05444444444444444,0.46523292376801345,0.3333761850037359,0,0.14684765499605495,0,0,8.192360102032643
1126,0.10095000000000001,0.5558136376837031,0.03683473389355742,0.5189789037901457,0.2926374377040362,0,0.15136888105824117,0,0,7.184248193840787
1128,0.1152,0.5658633033031827,0.06613455988455988,0.49972874341862283,0.2827699690656423,0,0.15136672763117504,0,0,7.61057864704546
1130,0.13545000000000004,0.5838686968329659,0.04867424242424242,0.5351944544087235,0.268841912828912,0,0.147289390338122,0,0,7.487367286331024
1132,0.22849999999999998,0.5956970460422355,0.07750323206205559,0.5181938139801799,0.2570615431507524,0,0.147241410807012,0,0,7.78933694812558
1134,0.06289999999999998,0.571300083453105,0.06458333333333334,0.5067167501197717,0.2758054763535504,0,0.15278397104119787,0,0,8.970974812367833
1136,0.13959999999999997,0.6241424951467606,0.057455322455322456,0.5666871726914381,0.23257573129554068,0,0.1432722392574798,0,0,8.011888960536815
1138,0.24774999999999997,0.6200123948861547,0.10617063492063492,0.5138417599655197,0.23065333550405623,0,0.14933426960978918,0,0,9.032459730863504
1140,0.2502499999999999,0.6106867087410078,0.07071178821178822,0.5399749205292196,0.22004124818316412,0,0.16921077573372995,0,0,9.130138142304343
1142,0.23800000000000004,0.6039370657256659,0.06511655011655013,0.5388205156091157,0.21640302689001234,0,0.17965990738432172,0,0,9.509935059335392
1144,0.17074999999999999,0.6534298782751642,0.11133658008658012,0.5420932981885841,0.18674287164342798,0,0.15982725008140775,0,0,9.031718312697326
1146,0.12975,0.6344564867820638,0.049475524475524474,0.5849809623065393,0.188505180049406,0,0.17703833316853032,0,0,9.221488544734836
1148,0.20425,0.6340186514509527,0.09067210567210568,0.543346545778847,0.18363856952623084,0,0.1823427790228164,0,0,10.100122295963427
1150,0.16575000000000004,0.6858445811661117,0.05918321874204228,0.6266613624240694,0.1534801988542896,0,0.1606752199795987,0,0,8.848861064516402
1152,0.23349999999999999,0.6601509147684169,0.0902579365079365,0.5698929782604805,0.1514312318848809,0,0.18841785334670227,0,0,9.74207848895569
1154,0.20825,0.7189836920312739,0.11950757575757576,0.5994761162736981,0.11339033430158943,0,0.1676259736671366,0,0,7.945167862567291
1156,0.29650000000000004,0.6402501672020812,0.07777777777777778,0.5624723894243033,0.15002014863350982,0,0.2097296841644091,0,0,11.390623053640654
1158,0.318,0.721865512922035,0.12204670329670328,0.5998188096253317,0.10197538030751374,0,0.1761591067704513,0,0,8.832447611352562
1160,0.3137499999999999,0.7454835555695443,0.07766233766233767,0.6678212179072066,0.08974894685965364,0,0.16476749757080203,0,0,8.151863447616353
1162,0.37800000000000006,0.7327428606710636,0.053102453102453095,0.6796404075686105,0.09585984053361267,0,0.17139729879532373,0,0,9.2911353324467
1164,0.41425,0.7413092961855562,0.08681372549019609,0.6544955706953601,0.08219947277775047,0,0.17649123103669326,0,0,9.36322111683825
1166,0.38625,0.7358108326886974,0.07134920634920634,0.664461626339491,0.07574119036473173,0,0.18844797694657078,0,0,9.479510879650855
1168,0.41674999999999995,0.7542815941955625,0.09170634920634921,0.6625752449892133,0.06452365713620548,0,0.181194748668232,0,0,9.67338744922114
1170,0.44575,0.7433328978433368,0.04976190476190476,0.693570993081432,0.05827398408943929,0,0.19839311806722404,0,0,9.591447368457994
1172,0.4525,0.7621190632808175,0.046143896952720476,0.715975166328097,0.0529708508762549,0,0.1849100858429276,0,0,10.031730475127114
1174,0.39449999999999996,0.7059196203577007,0.05405844155844155,0.6518611787992592,0.05244443280383791,0,0.2416359468384615,0,0,11.92224620386543
1176,0.46799999999999997,0.7574998693268613,0.07773559773559773,0.6797642715912636,0.03760348437747988,0,0.20489664629565868,0,0,10.949315537811891
1178,0.41774999999999995,0.7822758013162041,0.08718253968253968,0.6950932616336645,0.026891715551813224,0,0.19083248313198256,0,0,10.48654452993565
1180,0.4535,0.7700594276414832,0.0636111111111111,0.7064483165303721,0.01775795290988011,0,0.21218261944863684,0,0,9.758862143716456
1182,0.38375000000000004,0.7477343776577271,0.048664529914529915,0.6990698477431971,0.02362095566467664,0,0.2286446666775963,0,0,14.269339702646684
1184,0.4202500000000001,0.7746696784461555,0.08955738705738706,0.6851122913887685,0.015433013666393653,0,0.2098973078874507,0,0,10.738204471070812
1186,0.4076999999999999,0.7010864971910664,0.07198773448773449,0.629098762703332,0.01275168062106501,0,0.18616182218786861,0,0,9.879117698541288
1188,0.3842499999999999,0.8013029449357572,0.138041958041958,0.6632609868937991,0.011047783367997763,0,0.1876492716962451,0,0,10.262708205209051
1190,0.4455,0.7501434882508574,0.06649350649350648,0.6836499817573509,0.012108125335572928,0,0.23774838641356974,0,0,12.168679480548699
1192,0.4605,0.797327863138276,0.03434782608695652,0.7629800370513194,0.010588659862185159,0,0.19208347699953876,0,0,11.16032204066265
1194,0.4587500000000001,0.7892255397673836,0.10575258075258076,0.6834729590148029,0.009377394672672179,0,0.2013970655599442,0,0,11.652625631579719
1196,0.4455,0.7731354623395612,0.06504329004329004,0.7080921722962712,0.008126138702719488,0,0.21873839895771932,0,0,10.59214592531276
1198,0.4265,0.8098084371492063,0.11621794871794873,0.6935904884312575,0.006257246737278309,0,0.18393431611351554,0,0,9.608908666192114
1200,0.4234999999999999,0.794085074324652,0.09749999999999999,0.696585074324652,0.006276936528982908,0,0.19963798914636494,0,0,10.594694611764009
