Wavelength(nm),Spectral intensity (W m-2 nm-1),Reflection (Total),Reflection (External),Reflection (Escape),Absorption (Substrate),Absorption (Front films),Absorption (Rear films),Absorption (Detached reflector),Transmission,Pathlength enhancement factor (z)
354,0.5671192007599694,0.05953144078144078,0.05953144078144078,0,0.9403419696115067,0,0,0,0,1
356,0.5292066120781233,0.08303030303030304,0.08303030303030304,0,0.9168564033076676,0,0,0,0,1
358,0.4224718082731812,0.11265734265734266,0.11265734265734266,0,0.8873023780481013,0,0,0,0,1
360,0.5354851299490022,0.11483339759655549,0.11483339759655549,0,0.8851026175440401,0,0,0,0,1
362,0.5272747604255451,0.15516705516705515,0.15516705516705515,0,0.8447760158388473,0,0,0,0,1
364,0.5793140143168687,0.11933621933621934,0.11933621933621934,0,0.8805811812542788,0,0,0,0,1
366,0.6815814111752239,0.12515373515373515,0.12515373515373515,0,0.8748199545574353,0,0,0,0,1
368,0.6616591910080117,0.11017399267399268,0.11017399267399268,0,0.8896323347441246,0,0,0,0,1
370,0.6925688174492619,0.09255952380952381,0.09255952380952381,0,0.9074370391629832,0,0,0,0,1
372,0.6486191923531094,0.06259803921568628,0.06259803921568628,0,0.9373653481266822,0,0,0,0,1
374,0.5468347584078987,0.07975579975579977,0.07975579975579977,0,0.9201458135485912,0,0,0,0,1
376,0.6360621566113515,0.0821969696969697,0.0821969696969697,0,0.9177012087767503,0,0,0,0,1
378,0.7737065868575436,0.06532863765061908,0.06532863765061908,0,0.93464474900365,0,0,0,0,1
380,0.6918443730795449,0.06010683760683762,0.06010683760683762,0,0.9395506159813605,0,0,0,0,1
382,0.5759332739248569,0.11685286935286936,0.11685286935286936,0,0.8829009057860413,0,0,0,0,1
384,0.5124236508463508,0.06844988344988347,0.06844988344988347,0,0.9312069172405361,0,0,0,0,1
386,0.6196414175644371,0.11353646353646354,0.11353646353646354,0,0.8861595156105533,0,0,0,0,1
388,0.6207280841190123,0.09410385366267718,0.09410385366267718,0,0.9054409383008281,0,0,0,0,1
390,0.7534221445054732,0.04760243841126194,0.04760243841126194,0,0.9521230178336406,0,0,0,0,1
392,0.7192525184004974,0.04301698301698302,0.04301698301698302,0,0.9564557827093442,0,0,0,0,1
394,0.5306555008175569,0.035757575757575766,0.035757575757575766,0,0.9639187474121809,0,0,0,0,1
396,0.6703525234446133,0.04339285714285715,0.04339285714285715,0,0.9562347485482281,0,0,0,0,1
398,0.7788984381738474,0.07766233766233767,0.07766233766233767,0,0.9217980196943228,0,0,0,0,1
400,1.0770072963123112,0.03125000000000001,0.03125000000000001,0,0.9682645641656258,0,0,0,0,1
402,1.1397924750211004,0.01111111111111111,0.01111111111111111,0,0.9878406567939466,0,0,0,0,1
404,1.127718402192487,0.04100662194702443,0.04100662194702443,0,0.9584213680714214,0,0,0,0,1
406,1.0842517400094793,0.02857142857142857,0.02857142857142857,0,0.9706852790152791,0,0,0,0,1
408,1.1180591439295964,0.01602564102564103,0.01602564102564103,0,0.9831908444567017,0,0,0,0,1
410,1.0866665545752017,0.04356643356643357,0.04356643356643357,0,0.9555349948425874,0,0,0,0,1
412,1.1687702498097727,0.06678321678321679,0.06678321678321679,0,0.9328162748047302,0,0,0,0,1
414,1.1518665478497139,0.042950558213716114,0.042950558213716114,0,0.9561240822550973,0,0,0,0,1
416,1.2001628391641677,0.07281746031746032,0.07281746031746032,0,0.9265772908173833,0,0,0,0,1
418,1.156696176981159,0.025874125874125874,0.025874125874125874,0,0.9733937474154594,0,0,0,0,1
420,1.1422072895868232,0.051618381618381615,0.051618381618381615,0,0.9479644087623598,0,0,0,0,1
422,1.2025776537298898,0.04505341880341881,0.04505341880341881,0,0.9537138325874537,0,0,0,0,1
424,1.1784295080726632,0.005,0.005,0,0.9941090661680034,0,0,0,0,1
426,1.1687702498097727,0.006666666666666668,0.006666666666666668,0,0.9928247763359078,0,0,0,0,1
428,1.1156443293638736,0.018333333333333333,0.018333333333333333,0,0.9806282369411766,0,0,0,0,1
430,0.8756117615310404,0.04102887308769663,0.04102887308769663,0,0.957775218898594,0,0,0,0,1
432,1.125786550539909,0.038333333333333344,0.038333333333333344,0,0.9608081684730438,0,0,0,0,1
434,1.1422072895868232,0.02713675213675214,0.02713675213675214,0,0.9717522285771881,0,0,0,0,1
436,1.2919257926616285,0.024920634920634923,0.024920634920634923,0,0.9743986877841883,0,0,0,0,1
438,1.2074072828613356,0.04264705882352943,0.04264705882352943,0,0.9491080003978694,0,0,0,0,1
440,1.2557035741757887,0.024358974358974363,0.024358974358974363,0,0.9750355938169053,0,0,0,0,1
442,1.354710971370418,0.015384615384615389,0.015384615384615389,0,0.9837302476386617,0,0,0,0,1
444,1.376444302461922,0.01,0.01,0,0.9888974881234978,0,0,0,0,1
446,1.3450517131075272,0.037933634992458526,0.037933634992458526,0,0.9617968813440516,0,0,0,0,1
448,1.4464739248678795,0.029642857142857148,0.029642857142857148,0,0.9698428157524269,0,0,0,0,1
450,1.504429474445224,0.029761904761904767,0.029761904761904767,0,0.9697275988987417,0,0,0,0,1
452,1.4778665142222744,0.024285714285714292,0.024285714285714292,0,0.9754733986080195,0,0,0,0,1
454,1.4513035539993253,0.049572649572649584,0.049572649572649584,0,0.9500300330996806,0,0,0,0,1
456,1.5068442890109464,0.025,0.025,0,0.9748347098411096,0,0,0,0,1
458,1.4995998453137782,0.026666666666666665,0.026666666666666665,0,0.9731381560283323,0,0,0,0,1
460,1.4851109579194424,0.04391233766233767,0.04391233766233767,0,0.9560479504185462,0,0,0,0,1
462,1.5358220637996185,0.02734487734487735,0.02734487734487735,0,0.9724493756418596,0,0,0,0,1
464,1.504429474445224,0.0125,0.0125,0,0.9872843622321892,0,0,0,0,1
466,1.4826961433537198,0.035959595959595955,0.035959595959595955,0,0.9640404040404039,0,0,0,0,1
468,1.489940587050888,0.0071428571428571435,0.0071428571428571435,0,0.9928571428571429,0,0,0,0,1
470,1.4706220705251063,0,0,0,1.0000000000000002,0,0,0,0,1
472,1.521333176405283,0.060225885225885234,0.060225885225885234,0,0.9397741147741148,0,0,0,0,1
474,1.516503547273837,0.020000000000000004,0.020000000000000004,0,0.9799999999999999,0,0,0,0,1
476,1.5213331764052824,0.04318181818181819,0.04318181818181819,0,0.9568181818181818,0,0,0,0,1
478,1.545481322062509,0.052459088898717386,0.052459088898717386,0,0.9475409111012828,0,0,0,0,1
480,1.5503109511939541,0.06094950800833153,0.06094950800833153,0,0.9390504919916685,0,0,0,0,1
482,1.557555394891123,0.02163461538461539,0.02163461538461539,0,0.9783653846153847,0,0,0,0,1
484,1.5213331764052822,0.03398692810457517,0.03398692810457517,0,0.966013071895425,0,0,0,0,1
486,1.3329776402789142,0.0076923076923076945,0.0076923076923076945,0,0.9923076923076923,0,0,0,0,1
488,1.4368146666049892,0.049702380952380956,0.049702380952380956,0,0.9502976190476191,0,0,0,0,1
490,1.5092591035766691,0.00909090909090909,0.00909090909090909,0,0.990909090909091,0,0,0,0,1
492,1.475451699656552,0.03944444444444444,0.03944444444444444,0,0.9605555555555556,0,0,0,0,1
494,1.5285776201024504,0.05555268261150614,0.05555268261150614,0,0.9444473173884939,0,0,0,0,1
496,1.5334072492338962,0.014583333333333337,0.014583333333333337,0,0.9854166666666666,0,0,0,0,1
498,1.5068442890109464,0,0,0,1,0,0,0,0,1
500,1.4778665142222742,0.017142857142857144,0.017142857142857144,0,0.9828571428571429,0,0,0,0,1
502,1.4561331831307702,0.022424242424242426,0.022424242424242426,0,0.9775757575757578,0,0,0,0,1
504,1.4537183685650474,0,0,0,1,0,0,0,0,1
506,1.533407249233896,0.02297979797979798,0.02297979797979798,0,0.9770202020202021,0,0,0,0,1
