Wavelength(nm),Spectral intensity (W m-2 nm-1),Reflection (Total),Reflection (External),Reflection (Escape),Absorption (Substrate),Absorption (Front films),Absorption (Rear films),Absorption (Detached reflector),Transmission,Pathlength enhancement factor (z)
492,1.5275,0.0058823529411764705,0.0058823529411764705,0,0.9941176470588236,0,0,0,0,1
494,1.5824999999999998,0,0,0,1,0,0,0,0,1
496,1.5875000000000001,0.014285714285714285,0.014285714285714285,0,0.9857142857142858,0,0,0,0,1
498,1.5600000000000003,0.023333333333333334,0.023333333333333334,0,0.9766666666666668,0,0,0,0,1
500,1.5299999999999998,0.035416666666666666,0.035416666666666666,0,0.9645833333333333,0,0,0,0,1
502,1.5075,0.00625,0.00625,0,0.99375,0,0,0,0,1
504,1.5049999999999997,0.014285714285714285,0.014285714285714285,0,0.9857142857142858,0,0,0,0,1
506,1.5875000000000001,0.008333333333333333,0.008333333333333333,0,0.9916666666666666,0,0,0,0,1
508,1.5374999999999999,0.015476190476190477,0.015476190476190477,0,0.9845238095238095,0,0,0,0,1
510,1.5575000000000003,0.02291666666666667,0.02291666666666667,0,0.96875,0,0,0,0,1
512,1.5775000000000003,0.030833333333333334,0.030833333333333334,0,0.9691666666666666,0,0,0,0,1
514,1.5024999999999997,0.016233766233766232,0.016233766233766232,0,0.9837662337662337,0,0,0,0,1
516,1.4674999999999998,0.01,0.01,0,0.99,0,0,0,0,1
518,1.3825,0.0125,0.0125,0,0.9875,0,0,0,0,1
520,1.49,0.03666666666666667,0.03666666666666667,0,0.9633333333333333,0,0,0,0,1
522,1.5299999999999998,0,0,0,1,0,0,0,0,1
524,1.555,0,0,0,1,0,0,0,0,1
526,1.4925,0.01,0.01,0,0.99,0,0,0,0,1
528,1.5,0.006666666666666666,0.006666666666666666,0,0.9933333333333334,0,0,0,0,1
530,1.575,0,0,0,1,0,0,0,0,1
532,1.5600000000000003,0.01111111111111111,0.01111111111111111,0,0.9888888888888889,0,0,0,0,1
534,1.5075,0.007692307692307693,0.007692307692307693,0,0.9923076923076923,0,0,0,0,1
536,1.57,0.01666666666666667,0.01666666666666667,0,0.9833333333333334,0,0,0,0,1
538,1.5399999999999998,0.0047619047619047615,0.0047619047619047615,0,0.9952380952380953,0,0,0,0,1
540,1.4774999999999998,0.0125,0.0125,0,0.9875,0,0,0,0,1
542,1.51,0.006666666666666666,0.006666666666666666,0,0.9933333333333334,0,0,0,0,1
544,1.5500000000000003,0.016025641025641024,0.016025641025641024,0,0.9756410256410255,0,0,0,0,1
546,1.5299999999999998,0.03333333333333333,0.03333333333333333,0,0.9666666666666666,0,0,0,0,1
548,1.5225000000000002,0,0,0,1,0,0,0,0,1
550,1.5399999999999998,0.013025210084033612,0.013025210084033612,0,0.9869747899159664,0,0,0,0,1
552,1.5474999999999997,0.028253968253968254,0.028253968253968254,0,0.9717460317460317,0,0,0,0,1
554,1.5450000000000002,0.009523809523809523,0.009523809523809523,0,0.9904761904761905,0,0,0,0,1
556,1.5274999999999999,0.017777777777777774,0.017777777777777774,0,0.9822222222222223,0,0,0,0,1
558,1.4975000000000003,0,0,0,1,0,0,0,0,1
560,1.4849999999999999,0.00909090909090909,0.00909090909090909,0,0.990909090909091,0,0,0,0,1
562,1.5150000000000003,0.006666666666666666,0.006666666666666666,0,0.9933333333333334,0,0,0,0,1
564,1.5199999999999998,0.018803418803418803,0.018803418803418803,0,0.9811965811965813,0,0,0,0,1
566,1.4774999999999998,0.008333333333333333,0.008333333333333333,0,0.9916666666666668,0,0,0,0,1
568,1.5075,0,0,0,1,0,0,0,0,1
570,1.4674999999999998,0.01111111111111111,0.01111111111111111,0,0.9888888888888889,0,0,0,0,1
572,1.4925,0,0,0,1,0,0,0,0,1
574,1.5024999999999997,0.02623376623376623,0.02623376623376623,0,0.9675162337662337,0,0,0,0,1
576,1.4725,0.011805555555555555,0.011805555555555555,0,0.9881944444444445,0,0,0,0,1
578,1.4674999999999998,0.02,0.02,0,0.9800000000000001,0,0,0,0,1
580,1.4925,0,0,0,1,0,0,0,0,1
582,1.5250000000000001,0.00625,0.00625,0,0.99375,0,0,0,0,1
584,1.5374999999999999,0,0,0,1,0,0,0,0,1
586,1.5075,0,0,0,1,0,0,0,0,1
588,1.4475,0.005555555555555555,0.005555555555555555,0,0.9819444444444445,0,0,0,0,1
590,1.3725000000000003,0.008333333333333333,0.008333333333333333,0,0.9916666666666668,0,0,0,0,1
592,1.4424999999999997,0.019642857142857142,0.019642857142857142,0,0.9803571428571429,0,0,0,0,1
594,1.4399999999999997,0,0,0,1,0,0,0,0,1
596,1.4600000000000002,0,0,0,1,0,0,0,0,1
598,1.4625000000000001,0.011764705882352941,0.011764705882352941,0,0.9882352941176471,0,0,0,0,1
600,1.4625000000000001,0.03764705882352941,0.03764705882352941,0,0.9623529411764705,0,0,0,0,1
602,1.4424999999999997,0.0125,0.0125,0,0.9875,0,0,0,0,1
604,1.4825,0.02909090909090909,0.02909090909090909,0,0.9709090909090909,0,0,0,0,1
606,1.4849999999999997,0.007142857142857143,0.007142857142857143,0,0.9928571428571431,0,0,0,0,1
608,1.4800000000000002,0.016666666666666666,0.016666666666666666,0,0.9833333333333334,0,0,0,0,1
610,1.4625000000000001,0.00625,0.00625,0,0.99375,0,0,0,0,1
