# SETFOS, Semiconducting Thin Film Optics Simulator
#
# Parameter file:    /home/dcakan/setfos/workspace/Glass_ITO_PTB7PCBM_Ag.parx
# Host name:         MAE202EML
# Operating system:  Linux
# User:              dcakan
# Time of execution: Thu Nov 05 01:54:21 2020

# CPU time elapsed: 453.55 s
#
# Angle incoming(deg)	Angle diffuse(deg)	Full-stack.R.s()	Full-stack.R.p()	Full-stack.T.s()	Full-stack.T.p()	Surrounding-Glass.R.topDown.s()	Surrounding-Glass.T.topDown.s()	Surrounding-Glass.R.bottomUp.s()	Surrounding-Glass.T.bottomUp.s()	Surrounding-Glass.R.topDown.p()	Surrounding-Glass.T.topDown.p()	Surrounding-Glass.R.bottomUp.p()	Surrounding-Glass.T.bottomUp.p()	Glass-Surrounding_copy.R.topDown.s()	Glass-Surrounding_copy.T.topDown.s()	Glass-Surrounding_copy.R.bottomUp.s()	Glass-Surrounding_copy.T.bottomUp.s()	Glass-Surrounding_copy.R.topDown.p()	Glass-Surrounding_copy.T.topDown.p()	Glass-Surrounding_copy.R.bottomUp.p()	Glass-Surrounding_copy.T.bottomUp.p()	
0.000000e+00	0.000000e+00	8.731301e-10	8.731301e-10	7.919332e-08	7.919332e-08	0.000000e+00	1.605444e-05	0.000000e+00	0.000000e+00	0.000000e+00	1.605444e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	1.000000e+01	2.607079e-04	2.607079e-04	5.117003e-05	5.117003e-05	0.000000e+00	2.031403e-03	2.584020e-01	1.505716e-02	0.000000e+00	2.031403e-03	2.584020e-01	1.505716e-02	0.000000e+00	1.880044e-05	0.000000e+00	1.648800e-05	0.000000e+00	1.880044e-05	0.000000e+00	1.648800e-05	
0.000000e+00	2.000000e+01	5.193507e-04	5.193507e-04	2.831142e-05	2.831142e-05	0.000000e+00	9.271314e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.271314e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.295203e-04	0.000000e+00	0.000000e+00	0.000000e+00	3.295203e-04	
0.000000e+00	3.000000e+01	9.882916e-04	9.882916e-04	1.677897e-05	1.677897e-05	2.527048e-04	5.663159e-06	3.330543e-02	0.000000e+00	2.527048e-04	5.663159e-06	3.330543e-02	0.000000e+00	3.144303e-04	0.000000e+00	3.622393e-01	0.000000e+00	3.144303e-04	0.000000e+00	3.622393e-01	0.000000e+00	
0.000000e+00	4.000000e+01	3.275354e-03	3.275354e-03	7.580983e-06	7.580983e-06	2.805036e-03	0.000000e+00	2.587426e-02	1.515207e-02	2.805036e-03	0.000000e+00	2.587426e-02	1.515207e-02	5.209184e-03	0.000000e+00	5.444216e-01	0.000000e+00	5.209184e-03	0.000000e+00	5.444216e-01	0.000000e+00	
0.000000e+00	5.000000e+01	9.554553e-04	9.554553e-04	1.463578e-05	1.463578e-05	0.000000e+00	0.000000e+00	3.776641e-02	0.000000e+00	0.000000e+00	0.000000e+00	3.776641e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.197508e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.197508e-05	
0.000000e+00	6.000000e+01	6.273154e-04	6.273154e-04	1.654345e-05	1.654345e-05	0.000000e+00	1.202418e-05	1.040544e-02	0.000000e+00	0.000000e+00	1.202418e-05	1.040544e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	7.000000e+01	4.568970e-04	4.568970e-04	7.997919e-06	7.997919e-06	0.000000e+00	6.774574e-02	3.042936e-01	3.384792e-03	0.000000e+00	6.774574e-02	3.042936e-01	3.384792e-03	0.000000e+00	0.000000e+00	0.000000e+00	2.510413e-04	0.000000e+00	0.000000e+00	0.000000e+00	2.510413e-04	
0.000000e+00	8.000000e+01	2.762604e-04	2.762604e-04	4.702072e-06	4.702072e-06	0.000000e+00	0.000000e+00	0.000000e+00	2.963588e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.963588e-01	0.000000e+00	3.257569e-05	0.000000e+00	0.000000e+00	0.000000e+00	3.257569e-05	0.000000e+00	0.000000e+00	

1.000000e+01	0.000000e+00	8.118630e-10	8.118630e-10	3.576325e-08	3.576325e-08	0.000000e+00	3.800340e-03	6.384362e-02	0.000000e+00	0.000000e+00	3.800340e-03	6.384362e-02	0.000000e+00	0.000000e+00	7.950156e-07	0.000000e+00	5.658581e-06	0.000000e+00	7.950156e-07	0.000000e+00	5.658581e-06	
1.000000e+01	1.000000e+01	2.054621e-04	2.054621e-04	2.802205e-05	2.802205e-05	3.120096e-09	1.495353e-03	1.981692e-01	4.624290e-04	3.120096e-09	1.495353e-03	1.981692e-01	4.624290e-04	0.000000e+00	2.817752e-06	0.000000e+00	7.735031e-06	0.000000e+00	2.817752e-06	0.000000e+00	7.735031e-06	
1.000000e+01	2.000000e+01	6.121346e-04	6.121346e-04	6.299247e-05	6.299247e-05	1.366444e-04	4.923111e-01	9.517888e-02	1.050280e-02	1.366444e-04	4.923111e-01	9.517888e-02	1.050280e-02	6.211545e-04	1.535590e-05	1.240634e-01	1.806649e-04	6.211545e-04	1.535590e-05	1.240634e-01	1.806649e-04	
1.000000e+01	3.000000e+01	1.840740e-03	1.840740e-03	2.570468e-05	2.570468e-05	1.123796e-03	4.305590e-01	1.331733e-01	7.324288e-03	1.123796e-03	4.305590e-01	1.331733e-01	7.324288e-03	2.386320e-03	5.688207e-06	3.989357e-01	1.509378e-04	2.386320e-03	5.688207e-06	3.989357e-01	1.509378e-04	
1.000000e+01	4.000000e+01	1.467602e-03	1.467602e-03	1.459449e-05	1.459449e-05	1.004692e-03	0.000000e+00	4.202980e-02	1.872806e-03	1.004692e-03	0.000000e+00	4.202980e-02	1.872806e-03	2.413060e-03	0.000000e+00	2.938479e-01	1.681268e-06	2.413060e-03	0.000000e+00	2.938479e-01	1.681268e-06	
1.000000e+01	5.000000e+01	1.728718e-03	1.728718e-03	1.242505e-05	1.242505e-05	6.657844e-04	1.309767e-05	2.679417e-02	2.649395e-03	6.657844e-04	1.309767e-05	2.679417e-02	2.649395e-03	1.811138e-03	0.000000e+00	8.535622e-02	4.865831e-05	1.811138e-03	0.000000e+00	8.535622e-02	4.865831e-05	
1.000000e+01	6.000000e+01	6.596225e-04	6.596225e-04	1.447990e-05	1.447990e-05	0.000000e+00	4.037743e-02	6.812059e-02	4.071092e-02	0.000000e+00	4.037743e-02	6.812059e-02	4.071092e-02	0.000000e+00	9.607881e-06	0.000000e+00	1.282598e-04	0.000000e+00	9.607881e-06	0.000000e+00	1.282598e-04	
1.000000e+01	7.000000e+01	4.724158e-04	4.724158e-04	7.161597e-06	7.161597e-06	0.000000e+00	2.851123e-02	9.859931e-02	9.753688e-02	0.000000e+00	2.851123e-02	9.859931e-02	9.753688e-02	0.000000e+00	2.034531e-05	0.000000e+00	1.439329e-04	0.000000e+00	2.034531e-05	0.000000e+00	1.439329e-04	
1.000000e+01	8.000000e+01	2.954406e-04	2.954406e-04	3.369930e-06	3.369930e-06	0.000000e+00	0.000000e+00	8.451328e-03	8.179790e-02	0.000000e+00	0.000000e+00	8.451328e-03	8.179790e-02	0.000000e+00	9.175849e-06	0.000000e+00	1.740302e-05	0.000000e+00	9.175849e-06	0.000000e+00	1.740302e-05	

2.000000e+01	0.000000e+00	8.002561e-10	8.002561e-10	2.978326e-08	2.978326e-08	0.000000e+00	5.658050e-07	2.137712e-03	1.797817e-07	0.000000e+00	5.658050e-07	2.137712e-03	1.797817e-07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
2.000000e+01	1.000000e+01	2.664302e-04	2.664302e-04	1.307471e-05	1.307471e-05	9.035273e-05	9.535918e-03	5.409812e-02	1.602321e-01	9.035273e-05	9.535918e-03	5.409812e-02	1.602321e-01	4.449772e-04	5.225872e-05	7.941705e-02	1.499828e-05	4.449772e-04	5.225872e-05	7.941705e-02	1.499828e-05	
2.000000e+01	2.000000e+01	1.222958e-03	1.222958e-03	8.404378e-05	8.404378e-05	7.398836e-04	2.168974e-01	1.229818e-01	8.352418e-02	7.398836e-04	2.168974e-01	1.229818e-01	8.352418e-02	1.514479e-03	2.812539e-05	3.239570e-01	8.973152e-05	1.514479e-03	2.812539e-05	3.239570e-01	8.973152e-05	
2.000000e+01	3.000000e+01	1.323000e-03	1.323000e-03	3.151233e-05	3.151233e-05	5.790244e-04	6.949197e-01	8.331086e-02	2.978595e-02	5.790244e-04	6.949197e-01	8.331086e-02	2.978595e-02	1.020488e-03	1.458639e-05	2.133394e-01	2.471215e-04	1.020488e-03	1.458639e-05	2.133394e-01	2.471215e-04	
