5
-3534.96 -3534.96 -2500
-3534.96 3534.96 -2500
0 0 2500
3534.96 -3534.96 -2500
3534.96 3534.96 -2500
5
-0.816541 0 0.577288
-0.816541 0 0.577288
-0.816541 0 0.577288
0 -0.816541 0.577288
0 0.816541 0.577288
12
3
2
4
2
1
4
0
2
3
0
1
2
408
2518.52 888.254 9619.92
2518.52 888.254 -1062.31
2518.52 888.254 -1062.31
3534.96 888.254 -1421.85
-3534.96 888.254 -1421.85
-2925.2 888.254 -1637.53
-2925.2 888.254 -1637.53
4014.06 888.254 -2990.47
-2925.2 888.254 -1637.53
-3534.96 888.254 -883.473
3534.96 888.254 -883.473
-910.449 888.254 4613.99
-110.845 1171.91 9619.92
-110.845 1171.91 842.405
-110.845 1171.91 842.405
-110.845 3534.96 6.53207
-110.845 -3534.96 6.53207
-110.845 -2117.37 -494.905
-110.845 -2117.37 -494.905
-110.845 2794.42 -1452.55
-110.845 2794.42 -1452.55
-110.845 1755.82 -8445.77
-110.845 -2117.37 -494.905
-110.845 -3534.96 1258.17
2945.75 3481.47 9619.92
2945.75 3481.47 -2424.34
-110.845 3534.96 1258.17
-110.845 -910.449 6755.63
-1904.97 875.741 9619.92
-1904.97 875.741 -194.478
2945.75 3481.47 -2424.34
2945.75 3534.96 -2443.26
-1904.97 875.741 -194.478
-3534.96 875.741 -771.046
2945.75 -3534.96 -2443.26
2945.75 -3502.87 -2454.61
3534.96 875.741 -771.046
2557.14 875.741 -1116.93
2945.75 -3502.87 -2454.61
2945.75 3436.39 -3807.55
2557.14 875.741 -1116.93
-3374.8 875.741 -2273.47
2945.75 -3502.87 -2454.61
2945.75 -3534.96 -2414.93
2945.75 3534.96 -2414.93
2945.75 3056.44 -1823.15
-3374.8 875.741 -2273.47
-2336.21 875.741 -9266.68
2945.75 3056.44 -1823.15
2945.75 -643.899 4201.07
2557.14 875.741 -1116.93
3534.96 875.741 92.3082
983.007 -1523.53 9619.92
983.007 -1523.53 345.049
-3534.96 875.741 92.3082
910.449 875.741 5589.77
-3531.51 1127.52 9619.92
-3531.51 1127.52 -2495.12
983.007 -1523.53 345.049
983.007 -3534.96 -366.445
983.007 3534.96 -366.445
983.007 2328.31 -793.267
-3531.51 1127.52 -2495.12
-3534.96 1127.52 -2496.34
3534.96 1127.52 -2496.34
3532.89 1127.52 -2497.07
983.007 2328.31 -793.267
983.007 -3072.81 -1846.31
3532.89 1127.52 -2497.07
-3406.37 1127.52 -3850.01
983.007 -3072.81 -1846.31
983.007 -2034.21 -8839.53
3532.89 1127.52 -2497.07
3534.96 1127.52 -2494.51
983.007 2328.31 -793.267
983.007 3534.96 698.947
983.007 -3534.96 698.947
983.007 910.449 6196.41
-1644.95 3227.99 9619.92
-1644.95 3227.99 -2065.81
-3534.96 1127.52 -2494.51
-3504.07 1127.52 -2456.31
563.48 697.634 9619.92
563.48 697.634 1513.24
-1644.95 3227.99 -2065.81
-1644.95 3534.96 -2174.4
-3504.07 1127.52 -2456.31
196.261 1127.52 3567.91
-670.312 -3195.18 9619.92
-670.312 -3195.18 -2019.4
-1644.95 -3534.96 -2174.4
-1644.95 -3350.81 -2239.53
-670.312 -3195.18 -2019.4
-670.312 -3534.96 -2139.59
563.48 697.634 1513.24
563.48 3534.96 509.601
-670.312 3534.96 -2139.59
-670.312 3331.13 -2211.69
563.48 -3534.96 509.601
563.48 -1832.86 -92.4757
-1644.95 -3350.81 -2239.53
-1644.95 3588.45 -3592.47
-670.312 3331.13 -2211.69
-670.312 -3608.13 -3564.63
-1644.95 -3350.81 -2239.53
-1644.95 -3534.96 -2011.8
