# SETFOS, Semiconducting Thin Film Optics Simulator
#
# Parameter file:    /home/dcakan/setfos/workspace/Glass_ITO_PTB7PCBM_Ag.parx
# Host name:         MAE202EML
# Operating system:  Linux
# User:              dcakan
# Time of execution: Thu Nov 05 01:54:21 2020

# CPU time elapsed: 453.88 s
#
# Angle diffuse(deg)	Angle incoming(deg)	Surrounding-Glass.R.topDown.s(sr^-1)	Surrounding-Glass.T.topDown.s(sr^-1)	Surrounding-Glass.R.bottomUp.s(sr^-1)	Surrounding-Glass.T.bottomUp.s(sr^-1)	Surrounding-Glass.R.topDown.p(sr^-1)	Surrounding-Glass.T.topDown.p(sr^-1)	Surrounding-Glass.R.bottomUp.p(sr^-1)	Surrounding-Glass.T.bottomUp.p(sr^-1)	Glass-Surrounding_copy.R.topDown.s(sr^-1)	Glass-Surrounding_copy.T.topDown.s(sr^-1)	Glass-Surrounding_copy.R.bottomUp.s(sr^-1)	Glass-Surrounding_copy.T.bottomUp.s(sr^-1)	Glass-Surrounding_copy.R.topDown.p(sr^-1)	Glass-Surrounding_copy.T.topDown.p(sr^-1)	Glass-Surrounding_copy.R.bottomUp.p(sr^-1)	Glass-Surrounding_copy.T.bottomUp.p(sr^-1)	
0.000000e+00	-9.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.954646e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.954646e+00	0.000000e+00	1.612965e-04	0.000000e+00	0.000000e+00	0.000000e+00	1.612965e-04	0.000000e+00	0.000000e+00	
0.000000e+00	-8.000000e+01	0.000000e+00	7.525699e-02	0.000000e+00	1.969764e+00	0.000000e+00	7.525699e-02	0.000000e+00	1.969764e+00	0.000000e+00	1.075310e-04	0.000000e+00	0.000000e+00	0.000000e+00	1.075310e-04	0.000000e+00	0.000000e+00	
0.000000e+00	-7.000000e+01	0.000000e+00	1.505140e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.505140e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	-6.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	-5.000000e+01	1.497173e-02	0.000000e+00	6.935339e-02	0.000000e+00	1.497173e-02	0.000000e+00	6.935339e-02	0.000000e+00	4.607380e-02	0.000000e+00	2.905242e+00	0.000000e+00	4.607380e-02	0.000000e+00	2.905242e+00	0.000000e+00	
0.000000e+00	-4.000000e+01	3.440799e-02	0.000000e+00	1.387068e-01	0.000000e+00	3.440799e-02	0.000000e+00	1.387068e-01	0.000000e+00	9.806662e-02	0.000000e+00	7.610132e+00	0.000000e+00	9.806662e-02	0.000000e+00	7.610132e+00	0.000000e+00	
0.000000e+00	-3.000000e+01	8.929056e-03	1.100020e+01	0.000000e+00	0.000000e+00	8.929056e-03	1.100020e+01	0.000000e+00	0.000000e+00	1.183805e-02	0.000000e+00	3.599296e+00	3.909688e-03	1.183805e-02	0.000000e+00	3.599296e+00	3.909688e-03	
0.000000e+00	-2.000000e+01	0.000000e+00	2.240766e+01	5.277994e+00	3.075502e-01	0.000000e+00	2.240766e+01	5.277994e+00	3.075502e-01	0.000000e+00	2.922380e-04	0.000000e+00	7.819376e-03	0.000000e+00	2.922380e-04	0.000000e+00	7.819376e-03	
0.000000e+00	-1.000000e+01	0.000000e+00	8.546944e-01	1.055599e+01	6.151004e-01	0.000000e+00	8.546944e-01	1.055599e+01	6.151004e-01	0.000000e+00	5.844761e-04	0.000000e+00	0.000000e+00	0.000000e+00	5.844761e-04	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.922380e-04	0.000000e+00	5.136252e-04	0.000000e+00	2.922380e-04	0.000000e+00	5.136252e-04	
0.000000e+00	1.000000e+01	0.000000e+00	5.500101e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.500101e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.844761e-04	0.000000e+00	2.004672e-03	0.000000e+00	5.844761e-04	0.000000e+00	2.004672e-03	
0.000000e+00	2.000000e+01	8.012014e-05	1.100032e+01	0.000000e+00	0.000000e+00	8.012014e-05	1.100032e+01	0.000000e+00	0.000000e+00	5.919023e-03	0.000000e+00	0.000000e+00	1.954844e-03	5.919023e-03	0.000000e+00	0.000000e+00	1.954844e-03	
0.000000e+00	3.000000e+01	1.014139e-02	2.325963e-04	6.935339e-02	0.000000e+00	1.014139e-02	2.325963e-04	6.935339e-02	0.000000e+00	2.105281e-02	0.000000e+00	0.000000e+00	0.000000e+00	2.105281e-02	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	4.000000e+01	1.996231e-02	0.000000e+00	1.387068e-01	0.000000e+00	1.996231e-02	0.000000e+00	1.387068e-01	0.000000e+00	1.842952e-02	0.000000e+00	0.000000e+00	0.000000e+00	1.842952e-02	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	5.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
