300, 0.013942
304.523, 0.0154777
309.045, 0.0170425
313.568, 0.0175818
318.09, 0.0198463
322.613, 0.0226667
327.136, 0.02509
331.658, 0.0270767
336.181, 0.0296634
340.704, 0.0319611
345.226, 0.03336
349.749, 0.0304609
354.271, 0.0313137
358.794, 0.0313793
363.317, 0.0309353
367.839, 0.0303022
372.362, 0.029684
376.884, 0.0298026
381.407, 0.0299362
385.93, 0.0300975
390.452, 0.0294454
394.975, 0.0261373
399.497, 0.0255244
404.02, 0.0251311
408.543, 0.0249138
413.065, 0.0249315
417.588, 0.024558
422.111, 0.022335
426.633, 0.0226094
431.156, 0.0226203
435.678, 0.0226585
440.201, 0.022732
444.724, 0.0226878
449.246, 0.0225002
453.769, 0.0215717
458.291, 0.0214846
462.814, 0.02147
467.337, 0.0212991
471.859, 0.0209491
476.382, 0.0204257
480.905, 0.0197354
485.427, 0.0188272
489.95, 0.0171698
494.472, 0.0135
498.995, 0.0135222
503.518, 0.0134005
508.04, 0.0132561
512.563, 0.0130804
517.085, 0.0128729
521.608, 0.012626
526.131, 0.012323
530.653, 0.0119189
535.176, 0.0110959
539.698, 0.010364
544.221, 0.0104522
548.744, 0.0104339
553.266, 0.0103852
557.789, 0.0103379
562.312, 0.01027
566.834, 0.0101244
571.357, 0.00992078
575.879, 0.0097461
580.402, 0.00958914
584.925, 0.00910011
589.447, 0.00714689
593.97, 0.00587172
598.492, 0.00607772
603.015, 0.00620954
607.538, 0.00630558
612.06, 0.00635598
616.583, 0.00650618
621.106, 0.0066781
625.628, 0.00673123
630.151, 0.00675346
634.673, 0.00675298
639.196, 0.00668682
643.719, 0.0066145
648.241, 0.0062866
652.764, 0.00594043
657.286, 0.00466443
661.809, 0.00470821
666.332, 0.00463555
670.854, 0.00469304
675.377, 0.00465871
679.899, 0.00471112
684.422, 0.00472056
688.945, 0.00477768
693.467, 0.00478079
697.99, 0.00472521
702.513, 0.00470401
707.035, 0.00469976
711.558, 0.00497643
716.08, 0.0051582
720.603, 0.00522331
725.126, 0.00487193
729.648, 0.00566777
734.171, 0.00590945
738.693, 0.00679359
743.216, 0.0137638
747.739, 0.0150866
752.261, 0.0102255
756.784, 0.0109973
761.307, 0.0147842
765.829, 0.0143438
770.352, 0.012157
774.874, 0.012833
779.397, 0.0152228
783.92, 0.0162302
788.442, 0.0138062
792.965, 0.0103606
797.487, 0.0100417
802.01, 0.013017
806.533, 0.0164968
811.055, 0.0175343
815.578, 0.0156472
820.101, 0.0131383
824.623, 0.0122373
829.146, 0.0130682
833.668, 0.0139444
838.191, 0.0127767
842.714, 0.00940142
847.236, 0.00676236
851.759, 0.00686061
856.281, 0.00798597
860.804, 0.00916202
865.327, 0.0114744
869.849, 0.0142524
874.372, 0.016197
878.894, 0.017851
883.417, 0.0196656
887.94, 0.0214507
892.462, 0.0233903
896.985, 0.0246264
901.508, 0.0233231
906.03, 0.019472
910.553, 0.0151135
915.075, 0.0119034
919.598, 0.0101132
924.121, 0.00925123
928.643, 0.0087348
933.166, 0.00832767
937.688, 0.0080827
942.211, 0.00802227
946.734, 0.00826703
951.256, 0.00907428
955.779, 0.0102421
960.302, 0.0109838
964.824, 0.0107895
969.347, 0.00987964
973.869, 0.00864611
978.392, 0.00732066
982.915, 0.00633021
987.437, 0.00623163
991.96, 0.00698362
996.482, 0.00779571
1001.01, 0.00797158
1005.53, 0.00754914
1010.05, 0.00694535
1014.57, 0.00635634
1019.1, 0.00577643
1023.62, 0.0053314
1028.14, 0.00524364
1032.66, 0.00552897
1037.19, 0.00596663
1041.71, 0.00636771
1046.23, 0.00670659
1050.75, 0.00698551
1055.28, 0.0071409
1059.8, 0.00715837
1064.32, 0.00717305
1068.84, 0.00736144
1073.37, 0.00777505
1077.89, 0.00834232
1082.41, 0.00898742
1086.93, 0.00966145
1091.46, 0.0102709
1095.98, 0.0106748
1100.5, 0.0108023
1105.03, 0.0107251
1109.55, 0.0105649
1114.07, 0.0103612
1118.59, 0.0100908
1123.12, 0.00980711
1127.64, 0.00967715
1132.16, 0.00982153
1136.68, 0.0101483
1141.21, 0.0104133
1145.73, 0.0104665
1150.25, 0.0103919
1154.77, 0.010355
1159.3, 0.0103176
1163.82, 0.00996034
1168.34, 0.00894226
1172.86, 0.00725951
1177.39, 0.00533823
1181.91, 0.0037523
1186.43, 0.00281716
1190.95, 0.00241687
1195.48, 0.00218761
1200, 0.00185781
