300, 1.38346e-007
304.523, 1.14467e-007
309.045, 9.66172e-008
313.568, 8.35555e-008
318.09, 7.40115e-008
322.613, 6.69189e-008
327.136, 6.15091e-008
331.658, 5.72709e-008
336.181, 5.39332e-008
340.704, 5.14413e-008
345.226, 4.98974e-008
349.749, 4.95428e-008
354.271, 5.05177e-008
358.794, 5.2171e-008
363.317, 5.16226e-008
367.839, 4.46402e-008
372.362, 3.28597e-008
376.884, 2.25636e-008
381.407, 1.57765e-008
385.93, 1.17006e-008
390.452, 9.42005e-009
394.975, 8.24495e-009
399.497, 8.09785e-009
404.02, 9.24739e-009
408.543, 1.23758e-008
413.065, 1.83102e-008
417.588, 2.89197e-008
422.111, 4.4302e-008
426.633, 6.24099e-008
431.156, 8.80077e-008
435.678, 1.17782e-007
440.201, 1.48202e-007
444.724, 1.92759e-007
449.246, 2.48388e-007
453.769, 3.16499e-007
458.291, 4.07144e-007
462.814, 5.3315e-007
467.337, 7.15689e-007
471.859, 9.94487e-007
476.382, 1.42507e-006
480.905, 2.12507e-006
485.427, 3.29841e-006
489.95, 5.16752e-006
494.472, 8.22818e-006
498.995, 1.34386e-005
503.518, 2.1589e-005
508.04, 3.47368e-005
512.563, 5.49327e-005
517.085, 8.5875e-005
521.608, 0.000131128
526.131, 0.000194342
530.653, 0.000278613
535.176, 0.000389011
539.698, 0.000532338
544.221, 0.000712093
548.744, 0.000921254
553.266, 0.00116001
557.789, 0.00143066
562.312, 0.00173355
566.834, 0.00205558
571.357, 0.00236696
575.879, 0.00269135
580.402, 0.00303603
584.925, 0.0033811
589.447, 0.00366073
593.97, 0.00390314
598.492, 0.00415373
603.015, 0.0043853
607.538, 0.00457719
612.06, 0.0047028
616.583, 0.00477191
621.106, 0.00479406
625.628, 0.00477579
630.151, 0.00473127
634.673, 0.0046644
639.196, 0.00456887
643.719, 0.00446189
648.241, 0.00433633
652.764, 0.00419593
657.286, 0.00406098
661.809, 0.00393932
666.332, 0.0038318
670.854, 0.00375177
675.377, 0.00368818
679.899, 0.00368269
684.422, 0.00375056
688.945, 0.00391531
693.467, 0.0042109
697.99, 0.00467228
702.513, 0.00536979
707.035, 0.00638549
711.558, 0.00778241
716.08, 0.00957643
720.603, 0.0117071
725.126, 0.0140055
729.648, 0.0161917
734.171, 0.0179513
738.693, 0.0191302
743.216, 0.0197607
747.739, 0.0199785
752.261, 0.0200051
756.784, 0.0199692
761.307, 0.0197584
765.829, 0.0194482
770.352, 0.0190502
774.874, 0.0185653
779.397, 0.0179825
783.92, 0.0173659
788.442, 0.0167394
792.965, 0.0161052
797.487, 0.0155005
802.01, 0.0149917
806.533, 0.014554
811.055, 0.0141815
815.578, 0.013857
820.101, 0.013536
824.623, 0.0132276
829.146, 0.0129462
833.668, 0.0127008
838.191, 0.0125066
842.714, 0.0122567
847.236, 0.0121307
851.759, 0.0118574
856.281, 0.0116436
860.804, 0.011421
865.327, 0.0112178
869.849, 0.0110436
874.372, 0.0108831
878.894, 0.0107189
883.417, 0.0105329
887.94, 0.0103209
892.462, 0.0101053
896.985, 0.00989117
901.508, 0.0096615
906.03, 0.00940648
910.553, 0.00912562
915.075, 0.00882496
919.598, 0.00852838
924.121, 0.00824981
928.643, 0.0079605
933.166, 0.00768723
937.688, 0.00743051
942.211, 0.00719205
946.734, 0.00695416
951.256, 0.00674134
955.779, 0.0065266
960.302, 0.00630889
964.824, 0.00608859
969.347, 0.00586874
973.869, 0.00565001
978.392, 0.00543984
982.915, 0.0052507
987.437, 0.00508089
991.96, 0.0049274
996.482, 0.00479203
1001.01, 0.00466637
1005.53, 0.00454833
1010.05, 0.00443477
1014.57, 0.00431819
1019.1, 0.00419858
1023.62, 0.00407865
1028.14, 0.0039563
1032.66, 0.00384017
1037.19, 0.00372661
1041.71, 0.00362023
1046.23, 0.00352148
1050.75, 0.00342682
1055.28, 0.00334089
1059.8, 0.00325608
1064.32, 0.00317763
1068.84, 0.00309918
1073.37, 0.00302259
1077.89, 0.00294568
1082.41, 0.00286655
1086.93, 0.00278843
1091.46, 0.00270688
1095.98, 0.0026297
1100.5, 0.00255032
1105.03, 0.00247944
1109.55, 0.00240751
1114.07, 0.00234903
1118.59, 0.00230134
1123.12, 0.00223438
1127.64, 0.0021864
1132.16, 0.00213046
1136.68, 0.00206179
1141.21, 0.00201362
1145.73, 0.00196456
1150.25, 0.00191579
1154.77, 0.00186866
1159.3, 0.00182189
1163.82, 0.00177547
1168.34, 0.001731
1172.86, 0.00168427
1177.39, 0.00163965
1181.91, 0.00159453
1186.43, 0.00155069
1190.95, 0.00150616
1195.48, 0.00146528
1200, 0.00142782
