5
-3534.96 -3534.96 -2500
-3534.96 3534.96 -2500
0 0 2500
3534.96 -3534.96 -2500
3534.96 3534.96 -2500
5
-0.816541 0 0.577288
-0.816541 0 0.577288
-0.816541 0 0.577288
0 -0.816541 0.577288
0 0.816541 0.577288
12
3
2
4
2
1
4
0
2
3
0
1
2
418
-2539.51 -3020.09 9619.92
-2539.51 -3020.09 -1771.75
-2539.51 -3020.09 -1771.75
-2539.51 -373.913 -8327.78
-2539.51 -3020.09 -1771.75
-2539.51 -3534.96 -1953.87
-2539.51 3534.96 -1953.87
-2539.51 3226.09 -2063.13
-2539.51 3226.09 -2063.13
-2539.51 -3187.8 -5037.31
-2539.51 3226.09 -2063.13
-2539.51 3534.96 -1681.16
-2539.51 -3534.96 -1681.16
-2539.51 910.449 3816.3
2055.29 597.515 9619.92
2055.29 597.515 -407.089
2055.29 597.515 -407.089
-590.892 597.515 -6963.12
2055.29 597.515 -407.089
3534.96 597.515 -930.487
-3534.96 597.515 -930.487
-2647.31 597.515 -1244.47
-2647.31 597.515 -1244.47
3766.58 597.515 -4218.66
-2647.31 597.515 -1244.47
-3534.96 597.515 -146.75
3534.96 597.515 -146.75
-910.449 597.515 5350.71
3081.79 -2206.58 9619.92
3081.79 -2206.58 -1859.02
3081.79 -2206.58 -1859.02
435.614 -2206.58 -8415.05
3081.79 -2206.58 -1859.02
3534.96 -2206.58 -2019.32
-3534.96 -2206.58 -2019.32
-3263.11 -2206.58 -2115.48
-3263.11 -2206.58 -2115.48
3150.78 -2206.58 -5089.67
-3263.11 -2206.58 -2115.48
-3534.96 -2206.58 -1779.29
3534.96 -2206.58 -1779.29
-910.449 -2206.58 3718.17
458.538 -1094.59 9619.92
458.538 -1094.59 951.766
458.538 -1094.59 951.766
458.538 1551.59 -5604.26
458.538 -1094.59 951.766
458.538 -3534.96 88.5439
458.538 3534.96 88.5439
458.538 2070.99 -429.299
458.538 2070.99 -429.299
458.538 -4342.9 -3403.49
458.538 2070.99 -429.299
458.538 3534.96 1381.13
458.538 -3534.96 1381.13
458.538 910.449 6878.6
1565.29 1751.92 9619.92
1565.29 1751.92 22.0054
1565.29 1751.92 22.0054
1565.29 -894.258 -6534.02
1565.29 1751.92 22.0054
1565.29 3534.96 -608.701
1565.29 -3534.96 -608.701
1565.29 -2465.32 -987.059
1565.29 -2465.32 -987.059
1565.29 3948.57 -3961.25
1565.29 -2465.32 -987.059
1565.29 -3534.96 335.72
1565.29 3534.96 335.72
1565.29 -910.449 5833.18
-1202.7 -1030.22 9619.92
-1202.7 -1030.22 798.852
-1202.7 -1030.22 798.852
1443.48 -1030.22 -5757.18
-1202.7 -1030.22 798.852
-3534.96 -1030.22 -26.1289
3534.96 -1030.22 -26.1289
2135.84 -1030.22 -521.032
2135.84 -1030.22 -521.032
-4278.04 -1030.22 -3495.22
2135.84 -1030.22 -521.032
3534.96 -1030.22 1209.2
-3534.96 -1030.22 1209.2
910.449 -1030.22 6706.66
2577.52 958.868 9619.92
2577.52 958.868 -1145.75
2577.52 958.868 -1145.75
-68.6639 958.868 -7701.78
2577.52 958.868 -1145.75
3534.96 958.868 -1484.42
-3534.96 958.868 -1484.42
-2960.59 958.868 -1687.59
-2960.59 958.868 -1687.59
3453.3 958.868 -4661.78
-2960.59 958.868 -1687.59
-3534.96 958.868 -977.295
3534.96 958.868 -977.295
-910.449 958.868 4520.17
-1275.76 2337.32 9619.92
-1275.76 2337.32 -806.003
-1275.76 2337.32 -806.003
-1275.76 -308.863 -7362.03
-1275.76 2337.32 -806.003
-1275.76 3534.96 -1229.64
-1275.76 -3534.96 -1229.64
