# SETFOS, Semiconducting Thin Film Optics Simulator
#
# Parameter file:    /home/dcakan/setfos/workspace/ITO_PTB7PCBM_Ag_Glass.parx
# Host name:         MAE202EML
# Operating system:  Linux
# User:              dcakan
# Time of execution: Thu Nov 05 02:39:00 2020

# CPU time elapsed: 446.83 s
#
# Wavelength(nm)	Angle diffuse(deg)	Full-stack.R.s()	Full-stack.R.p()	Full-stack.T.s()	Full-stack.T.p()	AngularTransmittanceNormalIncidence(sr^-1)	Surrounding-Glass.R.topDown.s()	Surrounding-Glass.T.topDown.s()	Surrounding-Glass.R.bottomUp.s()	Surrounding-Glass.T.bottomUp.s()	Surrounding-Glass.R.topDown.p()	Surrounding-Glass.T.topDown.p()	Surrounding-Glass.R.bottomUp.p()	Surrounding-Glass.T.bottomUp.p()	Glass-Surrounding_copy.R.topDown.s()	Glass-Surrounding_copy.T.topDown.s()	Glass-Surrounding_copy.R.bottomUp.s()	Glass-Surrounding_copy.T.bottomUp.s()	Glass-Surrounding_copy.R.topDown.p()	Glass-Surrounding_copy.T.topDown.p()	Glass-Surrounding_copy.R.bottomUp.p()	Glass-Surrounding_copy.T.bottomUp.p()	
3.000000e+02	0.000000e+00	-0.000000e+00	-0.000000e+00	4.195328e-10	4.195328e-10	1.754676e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.149643e-06	0.000000e+00	0.000000e+00	0.000000e+00	3.149643e-06	
3.000000e+02	1.000000e+01	2.495771e-09	2.495771e-09	4.800874e-05	4.800874e-05	2.521116e-04	0.000000e+00	1.557783e-06	0.000000e+00	8.781309e-06	0.000000e+00	1.557783e-06	0.000000e+00	8.781309e-06	3.421817e-01	2.179979e-02	0.000000e+00	9.427735e-03	3.421817e-01	2.179979e-02	0.000000e+00	9.427735e-03	
3.000000e+02	2.000000e+01	3.351898e-09	3.351898e-09	2.950671e-05	2.950671e-05	7.867049e-05	0.000000e+00	6.964485e-04	0.000000e+00	0.000000e+00	0.000000e+00	6.964485e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.148478e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.148478e-01	
3.000000e+02	3.000000e+01	2.054212e-03	2.054212e-03	1.154117e-05	1.154117e-05	2.104856e-05	2.054209e-03	0.000000e+00	3.024861e-03	0.000000e+00	2.054209e-03	0.000000e+00	3.024861e-03	0.000000e+00	5.249989e-03	0.000000e+00	5.900451e-04	0.000000e+00	5.249989e-03	0.000000e+00	5.900451e-04	0.000000e+00	
3.000000e+02	4.000000e+01	3.832139e-02	3.832139e-02	2.338455e-06	2.338455e-06	3.317449e-06	3.832139e-02	0.000000e+00	7.168895e-03	0.000000e+00	3.832139e-02	0.000000e+00	7.168895e-03	0.000000e+00	4.236283e-02	0.000000e+00	2.228703e-03	0.000000e+00	4.236283e-02	0.000000e+00	2.228703e-03	0.000000e+00	
3.000000e+02	5.000000e+01	3.425176e-09	3.425176e-09	3.450864e-05	3.450864e-05	4.107869e-05	0.000000e+00	0.000000e+00	0.000000e+00	3.907792e-06	0.000000e+00	0.000000e+00	0.000000e+00	3.907792e-06	0.000000e+00	0.000000e+00	0.000000e+00	1.976332e-02	0.000000e+00	0.000000e+00	0.000000e+00	1.976332e-02	
3.000000e+02	6.000000e+01	3.559804e-09	3.559804e-09	4.248281e-05	4.248281e-05	4.473273e-05	0.000000e+00	2.375264e-04	0.000000e+00	0.000000e+00	0.000000e+00	2.375264e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.177684e-02	0.000000e+00	0.000000e+00	0.000000e+00	4.177684e-02	
3.000000e+02	7.000000e+01	2.010962e-09	2.010962e-09	2.952574e-05	2.952574e-05	2.865218e-05	0.000000e+00	0.000000e+00	0.000000e+00	6.310717e-07	0.000000e+00	0.000000e+00	0.000000e+00	6.310717e-07	0.000000e+00	0.000000e+00	0.000000e+00	3.686012e-03	0.000000e+00	0.000000e+00	0.000000e+00	3.686012e-03	
3.000000e+02	8.000000e+01	3.790991e-10	3.790991e-10	1.543309e-05	1.543309e-05	1.429039e-05	0.000000e+00	0.000000e+00	0.000000e+00	3.986742e-05	0.000000e+00	0.000000e+00	0.000000e+00	3.986742e-05	0.000000e+00	5.730809e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.730809e-01	0.000000e+00	0.000000e+00	

3.150000e+02	0.000000e+00	-0.000000e+00	-0.000000e+00	9.237052e-09	9.237052e-09	3.863353e-07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.503072e-06	0.000000e+00	0.000000e+00	0.000000e+00	3.503072e-06	
3.150000e+02	1.000000e+01	3.344208e-07	3.344208e-07	4.666206e-04	4.666206e-04	2.450397e-03	0.000000e+00	1.951609e-05	0.000000e+00	1.072666e-04	0.000000e+00	1.951609e-05	0.000000e+00	1.072666e-04	3.417223e-01	2.141447e-02	0.000000e+00	9.362352e-03	3.417223e-01	2.141447e-02	0.000000e+00	9.362352e-03	
